OrderID,OrderDate,PromisedDate,WarehouseID,ProductID,Priority,OrderedUnits,ShippedUnits,CompleteDate,UnitPriceUSD,FulfilledByDueMonthUnits,OnTimeFull
321,2024-01-11,2024-01-15,1,12,Standard,19,19,2024-01-15,90.85,19,1
322,2024-01-11,2024-01-15,1,31,Standard,4,4,2024-01-15,33.25,4,1
323,2024-01-11,2024-01-16,2,7,Standard,22,22,2024-01-15,87.71,22,1
324,2024-01-11,2024-01-15,2,17,Standard,19,19,2024-01-15,114.67,19,1
325,2024-01-11,2024-01-16,2,17,Expedite,13,13,2024-01-15,114.67,13,1
326,2024-01-11,2024-01-15,2,4,Standard,11,11,2024-01-15,121.18,11,1
327,2024-01-11,2024-01-15,2,20,Expedite,20,20,2024-01-15,90.67,20,1
328,2024-01-11,2024-01-16,2,12,Standard,11,11,2024-01-15,90.85,11,1
329,2024-01-11,2024-01-16,2,26,Standard,17,17,2024-01-15,86.23,17,1
330,2024-01-11,2024-01-16,2,2,Standard,15,15,2024-01-15,91.14,15,1
331,2024-01-11,2024-01-15,2,21,Standard,13,13,2024-01-15,33.14,13,1
332,2024-01-11,2024-01-15,2,5,Standard,17,17,2024-01-15,8.71,17,1
333,2024-01-11,2024-01-16,2,28,Standard,20,20,2024-01-15,15.67,20,1
334,2024-01-11,2024-01-15,3,6,Standard,20,20,2024-01-15,17.11,20,1
335,2024-01-11,2024-01-15,3,14,Standard,19,19,2024-01-15,93.02,19,1
336,2024-01-11,2024-01-15,3,22,Expedite,4,4,2024-01-15,29.06,4,1
337,2024-01-11,2024-01-16,3,8,Expedite,21,21,2024-01-15,72.15,21,1
338,2024-01-11,2024-01-15,3,3,Standard,7,7,2024-01-15,52.53,7,1
339,2024-01-11,2024-01-15,3,28,Standard,5,5,2024-01-15,15.67,5,1
340,2024-01-11,2024-01-15,3,30,Standard,19,19,2024-01-15,46.41,19,1
341,2024-01-11,2024-01-15,3,31,Standard,10,10,2024-01-15,33.25,10,1
342,2024-01-11,2024-01-15,3,30,Standard,5,5,2024-01-15,46.41,5,1
343,2024-01-11,2024-01-15,3,10,Standard,5,5,2024-01-15,98.47,5,1
344,2024-01-11,2024-01-16,3,3,Expedite,4,4,2024-01-15,52.53,4,1
345,2024-01-12,2024-01-15,1,4,Standard,16,16,2024-01-16,121.18,16,0
346,2024-01-12,2024-01-15,1,14,Standard,7,7,2024-01-16,93.02,7,0
347,2024-01-12,2024-01-15,1,29,Standard,5,5,2024-01-16,22.51,5,0
348,2024-01-12,2024-01-15,1,19,Standard,5,5,2024-01-16,21.14,5,0
349,2024-01-12,2024-01-17,1,24,Standard,15,15,2024-01-16,125.75,15,1
350,2024-01-12,2024-01-17,1,12,Standard,11,11,2024-01-16,90.85,11,1
351,2024-01-12,2024-01-17,1,2,Standard,7,7,2024-01-16,91.14,7,1
352,2024-01-12,2024-01-17,1,25,Standard,17,17,2024-01-16,20.3,17,1
353,2024-01-12,2024-01-15,1,12,Expedite,4,4,2024-01-16,90.85,4,0
354,2024-01-12,2024-01-17,1,25,Standard,17,17,2024-01-16,20.3,17,1
355,2024-01-12,2024-01-17,1,23,Standard,13,13,2024-01-16,124.05,13,1
356,2024-01-12,2024-01-17,1,6,Standard,22,22,2024-01-16,17.11,22,1
357,2024-01-12,2024-01-17,1,21,Standard,17,17,2024-01-16,33.14,17,1
358,2024-01-12,2024-01-15,2,8,Standard,4,4,2024-01-16,72.15,4,0
359,2024-01-12,2024-01-15,2,3,Standard,19,19,2024-01-16,52.53,19,0
360,2024-01-12,2024-01-15,2,24,Standard,17,17,2024-01-16,125.75,17,0
361,2024-01-12,2024-01-17,2,14,Standard,20,20,2024-01-16,93.02,20,1
362,2024-01-12,2024-01-15,2,23,Standard,12,12,2024-01-16,124.05,12,0
363,2024-01-12,2024-01-15,2,25,Standard,8,8,2024-01-16,20.3,8,0
364,2024-01-12,2024-01-15,2,6,Standard,9,9,2024-01-16,17.11,9,0
365,2024-01-12,2024-01-15,2,29,Standard,11,11,2024-01-16,22.51,11,0
366,2024-01-12,2024-01-15,2,2,Standard,10,10,2024-01-16,91.14,10,0
367,2024-01-12,2024-01-15,2,20,Standard,11,11,2024-01-16,90.67,11,0
368,2024-01-12,2024-01-17,2,30,Standard,14,14,2024-01-16,46.41,14,1
369,2024-01-12,2024-01-15,2,22,Standard,4,4,2024-01-16,29.06,4,0
370,2024-01-12,2024-01-17,3,11,Standard,12,12,2024-01-16,82.82,12,1
371,2024-01-12,2024-01-15,3,1,Standard,22,22,2024-01-16,119.86,22,0
372,2024-01-12,2024-01-15,3,29,Expedite,18,18,2024-01-16,22.51,18,0
373,2024-01-12,2024-01-15,3,20,Standard,15,15,2024-01-16,90.67,15,0
374,2024-01-12,2024-01-15,3,25,Standard,20,20,2024-01-16,20.3,20,0
375,2024-01-12,2024-01-15,3,22,Standard,8,8,2024-01-16,29.06,8,0
376,2024-01-12,2024-01-15,3,21,Expedite,13,13,2024-01-16,33.14,13,0
377,2024-01-12,2024-01-15,3,22,Expedite,17,17,2024-01-16,29.06,17,0
378,2024-01-12,2024-01-15,3,31,Expedite,11,11,2024-01-16,33.25,11,0
379,2024-01-12,2024-01-15,3,30,Standard,8,8,2024-01-16,46.41,8,0
380,2024-01-12,2024-01-15,3,4,Standard,20,20,2024-01-16,121.18,20,0
381,2024-01-12,2024-01-15,3,5,Standard,16,16,2024-01-16,8.71,16,0
382,2024-01-12,2024-01-15,3,9,Expedite,9,9,2024-01-16,15.84,9,0
383,2024-01-15,2024-01-18,1,29,Expedite,21,21,2024-01-17,22.51,21,1
384,2024-01-15,2024-01-18,1,25,Standard,5,5,2024-01-17,20.3,5,1
385,2024-01-15,2024-01-18,1,30,Standard,5,5,2024-01-17,46.41,5,1
386,2024-01-15,2024-01-18,1,17,Expedite,16,16,2024-01-17,114.67,16,1
387,2024-01-15,2024-01-18,1,16,Expedite,15,15,2024-01-17,34.55,15,1
388,2024-01-15,2024-01-18,1,22,Standard,8,8,2024-01-17,29.06,8,1
389,2024-01-15,2024-01-22,1,20,Standard,22,22,2024-01-17,90.67,22,1
390,2024-01-15,2024-01-18,1,17,Standard,15,15,2024-01-17,114.67,15,1
391,2024-01-15,2024-01-18,1,13,Standard,10,10,2024-01-17,113.46,10,1
392,2024-01-15,2024-01-18,1,19,Standard,7,7,2024-01-17,21.14,7,1
393,2024-01-15,2024-01-18,1,26,Standard,9,9,2024-01-17,86.23,9,1
394,2024-01-15,2024-01-22,1,25,Standard,10,10,2024-01-17,20.3,10,1
395,2024-01-15,2024-01-22,2,28,Standard,14,14,2024-01-17,15.67,14,1
396,2024-01-15,2024-01-22,2,3,Standard,17,17,2024-01-17,52.53,17,1
397,2024-01-15,2024-01-18,2,22,Standard,5,5,2024-01-17,29.06,5,1
398,2024-01-15,2024-01-22,2,24,Standard,15,15,2024-01-17,125.75,15,1
399,2024-01-15,2024-01-18,2,23,Expedite,12,12,2024-01-17,124.05,12,1
400,2024-01-15,2024-01-18,2,3,Expedite,6,6,2024-01-17,52.53,6,1
401,2024-01-15,2024-01-18,2,20,Standard,8,8,2024-01-17,90.67,8,1
402,2024-01-15,2024-01-18,2,29,Standard,11,11,2024-01-17,22.51,11,1
403,2024-01-15,2024-01-22,2,1,Standard,7,7,2024-01-17,119.86,7,1
404,2024-01-15,2024-01-22,2,31,Expedite,7,7,2024-01-17,33.25,7,1
405,2024-01-15,2024-01-18,2,4,Expedite,16,16,2024-01-17,121.18,16,1
406,2024-01-15,2024-01-18,2,17,Standard,6,6,2024-01-17,114.67,6,1
407,2024-01-15,2024-01-18,2,18,Standard,12,12,2024-01-17,72.43,12,1
408,2024-01-15,2024-01-18,2,25,Standard,19,19,2024-01-17,20.3,19,1
409,2024-01-15,2024-01-18,3,23,Standard,20,20,2024-01-17,124.05,20,1
410,2024-01-15,2024-01-18,3,28,Standard,9,9,2024-01-17,15.67,9,1
411,2024-01-15,2024-01-18,3,23,Standard,10,10,2024-01-17,124.05,10,1
412,2024-01-15,2024-01-18,3,22,Standard,13,13,2024-01-17,29.06,13,1
413,2024-01-15,2024-01-22,3,5,Expedite,7,7,2024-01-17,8.71,7,1
414,2024-01-15,2024-01-22,3,28,Standard,14,14,2024-01-17,15.67,14,1
415,2024-01-15,2024-01-22,3,15,Standard,4,4,2024-01-17,71.63,4,1
416,2024-01-15,2024-01-18,3,23,Standard,9,9,2024-01-17,124.05,9,1
417,2024-01-15,2024-01-22,3,5,Expedite,15,15,2024-01-17,8.71,15,1
418,2024-01-15,2024-01-22,3,13,Standard,8,8,2024-01-17,113.46,8,1
419,2024-01-15,2024-01-18,3,18,Expedite,5,5,2024-01-17,72.43,5,1
420,2024-01-16,2024-01-19,1,29,Standard,3,3,2024-01-18,22.51,3,1
421,2024-01-16,2024-01-19,1,23,Standard,16,16,2024-01-18,124.05,16,1
422,2024-01-16,2024-01-22,1,13,Expedite,4,4,2024-01-18,113.46,4,1
423,2024-01-16,2024-01-19,1,11,Standard,15,15,2024-01-18,82.82,15,1
424,2024-01-16,2024-01-19,1,22,Expedite,3,3,2024-01-18,29.06,3,1
425,2024-01-16,2024-01-19,1,13,Standard,4,4,2024-01-18,113.46,4,1
426,2024-01-16,2024-01-22,1,5,Standard,18,18,2024-01-18,8.71,18,1
427,2024-01-16,2024-01-19,1,21,Standard,3,3,2024-01-18,33.14,3,1
428,2024-01-16,2024-01-19,1,21,Standard,4,4,2024-01-18,33.14,4,1
429,2024-01-16,2024-01-19,1,15,Expedite,6,6,2024-01-18,71.63,6,1
430,2024-01-16,2024-01-19,1,12,Expedite,10,10,2024-01-18,90.85,10,1
431,2024-01-16,2024-01-22,2,10,Standard,12,12,2024-01-18,98.47,12,1
432,2024-01-16,2024-01-19,2,11,Expedite,15,15,2024-01-18,82.82,15,1
433,2024-01-16,2024-01-22,2,20,Standard,9,9,2024-01-18,90.67,9,1
434,2024-01-16,2024-01-19,2,26,Standard,7,7,2024-01-18,86.23,7,1
435,2024-01-16,2024-01-22,2,5,Standard,16,16,2024-01-18,8.71,16,1
436,2024-01-16,2024-01-19,2,23,Standard,20,20,2024-01-18,124.05,20,1
437,2024-01-16,2024-01-19,2,17,Standard,21,21,2024-01-18,114.67,21,1
438,2024-01-16,2024-01-22,2,11,Standard,7,7,2024-01-18,82.82,7,1
439,2024-01-16,2024-01-19,2,9,Standard,4,4,2024-01-18,15.84,4,1
440,2024-01-16,2024-01-22,2,24,Standard,19,19,2024-02-02,125.75,11,0
441,2024-01-16,2024-01-19,2,6,Standard,17,17,2024-01-18,17.11,17,1
442,2024-01-16,2024-01-22,3,13,Standard,5,5,2024-01-18,113.46,5,1
443,2024-01-16,2024-01-19,3,10,Standard,14,14,2024-01-18,98.47,14,1
444,2024-01-16,2024-01-22,3,5,Standard,18,18,2024-01-18,8.71,18,1
445,2024-01-16,2024-01-19,3,2,Standard,13,13,2024-01-18,91.14,13,1
446,2024-01-16,2024-01-19,3,21,Standard,22,22,2024-01-18,33.14,22,1
447,2024-01-16,2024-01-19,3,8,Standard,22,22,2024-01-18,72.15,22,1
448,2024-01-16,2024-01-19,3,15,Standard,14,14,2024-01-18,71.63,14,1
449,2024-01-16,2024-01-19,3,16,Standard,4,4,2024-01-18,34.55,4,1
450,2024-01-16,2024-01-19,3,3,Expedite,22,22,2024-01-18,52.53,22,1
451,2024-01-16,2024-01-22,3,3,Standard,10,10,2024-01-18,52.53,10,1
452,2024-01-16,2024-01-22,3,4,Standard,14,14,2024-01-18,121.18,14,1
453,2024-01-17,2024-01-22,1,26,Standard,16,16,2024-01-19,86.23,16,1
454,2024-01-17,2024-01-22,1,19,Standard,19,19,2024-01-19,21.14,19,1
455,2024-01-17,2024-01-22,1,27,Standard,8,8,2024-01-19,122.0,8,1
456,2024-01-17,2024-01-22,1,21,Standard,16,16,2024-01-19,33.14,16,1
457,2024-01-17,2024-01-22,1,11,Standard,7,7,2024-01-19,82.82,7,1
458,2024-01-17,2024-01-22,1,31,Standard,3,3,2024-01-19,33.25,3,1
459,2024-01-17,2024-01-22,1,31,Standard,21,21,2024-01-19,33.25,21,1
460,2024-01-17,2024-01-22,1,32,Expedite,3,3,2024-01-19,16.37,3,1
461,2024-01-17,2024-01-22,1,16,Standard,6,6,2024-01-19,34.55,6,1
462,2024-01-17,2024-01-22,1,11,Standard,17,17,2024-01-19,82.82,17,1
463,2024-01-17,2024-01-22,1,25,Standard,21,21,2024-01-19,20.3,21,1
464,2024-01-17,2024-01-22,1,9,Expedite,17,17,2024-01-19,15.84,17,1
465,2024-01-17,2024-01-22,2,8,Standard,19,19,2024-01-19,72.15,19,1
466,2024-01-17,2024-01-22,2,7,Standard,13,13,2024-01-19,87.71,13,1
467,2024-01-17,2024-01-22,2,20,Standard,4,4,2024-01-19,90.67,4,1
468,2024-01-17,2024-01-22,2,11,Standard,21,21,2024-01-19,82.82,21,1
469,2024-01-17,2024-01-22,2,15,Expedite,20,20,2024-01-19,71.63,20,1
470,2024-01-17,2024-01-22,2,12,Standard,22,22,2024-01-19,90.85,22,1
471,2024-01-17,2024-01-22,2,30,Standard,7,7,2024-01-19,46.41,7,1
472,2024-01-17,2024-01-22,2,25,Standard,7,7,2024-01-19,20.3,7,1
473,2024-01-17,2024-01-22,2,10,Standard,22,22,2024-01-19,98.47,22,1
474,2024-01-17,2024-01-22,2,9,Standard,22,22,2024-01-19,15.84,22,1
475,2024-01-17,2024-01-22,2,25,Standard,14,14,2024-01-19,20.3,14,1
476,2024-01-17,2024-01-22,2,32,Expedite,4,4,2024-01-19,16.37,4,1
477,2024-01-17,2024-01-22,2,8,Standard,11,11,2024-01-19,72.15,11,1
478,2024-01-17,2024-01-22,2,11,Standard,6,6,2024-01-19,82.82,6,1
479,2024-01-17,2024-01-22,3,16,Standard,13,13,2024-01-19,34.55,13,1
480,2024-01-17,2024-01-22,3,27,Expedite,3,3,2024-01-19,122.0,3,1
481,2024-01-17,2024-01-22,3,23,Standard,15,15,2024-01-19,124.05,15,1
482,2024-01-17,2024-01-22,3,19,Standard,19,19,2024-01-19,21.14,19,1
483,2024-01-17,2024-01-22,3,13,Standard,6,6,2024-01-19,113.46,6,1
484,2024-01-17,2024-01-22,3,10,Standard,12,12,2024-01-19,98.47,12,1
485,2024-01-17,2024-01-22,3,15,Standard,13,13,2024-01-19,71.63,13,1
486,2024-01-17,2024-01-22,3,3,Standard,10,10,2024-01-19,52.53,10,1
487,2024-01-17,2024-01-22,3,19,Standard,20,20,2024-01-19,21.14,20,1
488,2024-01-17,2024-01-22,3,31,Standard,16,16,2024-01-19,33.25,16,1
489,2024-01-17,2024-01-22,3,8,Standard,3,3,2024-01-19,72.15,3,1
490,2024-01-17,2024-01-22,3,22,Standard,19,19,2024-01-19,29.06,19,1
491,2024-01-18,2024-01-22,1,24,Standard,3,3,2024-01-22,125.75,3,1
492,2024-01-18,2024-01-23,1,17,Expedite,17,17,2024-01-22,114.67,17,1
493,2024-01-18,2024-01-22,1,29,Standard,5,5,2024-01-22,22.51,5,1
494,2024-01-18,2024-01-23,1,18,Standard,8,8,2024-01-22,72.43,8,1
495,2024-01-18,2024-01-23,1,5,Standard,8,8,2024-01-22,8.71,8,1
496,2024-01-18,2024-01-22,1,30,Standard,9,9,2024-01-22,46.41,9,1
497,2024-01-18,2024-01-22,1,14,Standard,8,8,2024-01-22,93.02,8,1
498,2024-01-18,2024-01-22,1,16,Expedite,8,8,2024-01-22,34.55,8,1
499,2024-01-18,2024-01-22,1,5,Standard,7,7,2024-01-22,8.71,7,1
500,2024-01-18,2024-01-22,1,25,Standard,5,5,2024-01-22,20.3,5,1
501,2024-01-18,2024-01-22,1,4,Standard,16,16,2024-01-22,121.18,16,1
502,2024-01-18,2024-01-22,1,27,Standard,12,12,2024-01-22,122.0,12,1
503,2024-01-18,2024-01-22,2,32,Standard,22,22,2024-01-22,16.37,22,1
504,2024-01-18,2024-01-23,2,28,Standard,20,20,2024-01-22,15.67,20,1
505,2024-01-18,2024-01-22,2,17,Standard,3,3,2024-01-22,114.67,3,1
506,2024-01-18,2024-01-22,2,1,Standard,8,8,2024-01-22,119.86,8,1
507,2024-01-18,2024-01-22,2,28,Standard,9,9,2024-01-22,15.67,9,1
508,2024-01-18,2024-01-22,2,16,Standard,10,10,2024-01-22,34.55,10,1
509,2024-01-18,2024-01-23,2,14,Expedite,16,16,2024-01-22,93.02,16,1
510,2024-01-18,2024-01-22,2,32,Standard,22,22,2024-01-22,16.37,22,1
511,2024-01-18,2024-01-23,2,25,Standard,3,3,2024-01-22,20.3,3,1
512,2024-01-18,2024-01-22,2,19,Expedite,10,10,2024-01-22,21.14,10,1
513,2024-01-18,2024-01-22,2,2,Standard,5,5,2024-01-22,91.14,5,1
514,2024-01-18,2024-01-22,3,26,Standard,18,18,2024-01-22,86.23,18,1
515,2024-01-18,2024-01-23,3,25,Standard,19,19,2024-01-22,20.3,19,1
516,2024-01-18,2024-01-22,3,2,Standard,21,21,2024-01-22,91.14,21,1
517,2024-01-18,2024-01-22,3,20,Standard,6,6,2024-01-22,90.67,6,1
518,2024-01-18,2024-01-22,3,31,Standard,22,22,2024-01-22,33.25,22,1
519,2024-01-18,2024-01-22,3,20,Standard,19,19,2024-01-22,90.67,19,1
520,2024-01-18,2024-01-23,3,20,Expedite,9,9,2024-01-22,90.67,9,1
521,2024-01-18,2024-01-23,3,24,Standard,9,9,2024-01-22,125.75,9,1
522,2024-01-18,2024-01-23,3,12,Standard,18,18,2024-01-22,90.85,18,1
523,2024-01-18,2024-01-23,3,28,Standard,18,18,2024-01-22,15.67,18,1
524,2024-01-18,2024-01-22,3,24,Standard,13,13,2024-01-22,125.75,13,1
525,2024-01-18,2024-01-22,3,19,Expedite,6,6,2024-01-22,21.14,6,1
526,2024-01-18,2024-01-22,3,28,Standard,17,17,2024-01-22,15.67,17,1
527,2024-01-19,2024-01-22,1,6,Standard,22,22,2024-01-23,17.11,22,0
528,2024-01-19,2024-01-22,1,32,Standard,3,3,2024-01-23,16.37,3,0
529,2024-01-19,2024-01-24,1,21,Standard,19,19,2024-01-23,33.14,19,1
530,2024-01-19,2024-01-24,1,20,Standard,14,14,2024-01-23,90.67,14,1
531,2024-01-19,2024-01-22,1,16,Standard,21,21,2024-01-23,34.55,21,0
532,2024-01-19,2024-01-22,1,14,Standard,18,18,2024-01-23,93.02,18,0
533,2024-01-19,2024-01-22,1,27,Standard,6,6,2024-01-23,122.0,6,0
534,2024-01-19,2024-01-24,1,14,Standard,8,8,2024-01-23,93.02,8,1
535,2024-01-19,2024-01-22,1,17,Standard,22,22,2024-01-23,114.67,22,0
536,2024-01-19,2024-01-22,1,30,Standard,10,10,2024-01-23,46.41,10,0
537,2024-01-19,2024-01-22,2,15,Standard,8,8,2024-01-23,71.63,8,0
538,2024-01-19,2024-01-22,2,12,Standard,11,11,2024-01-23,90.85,11,0
539,2024-01-19,2024-01-22,2,12,Standard,19,19,2024-01-23,90.85,19,0
540,2024-01-19,2024-01-22,2,23,Standard,22,22,2024-01-23,124.05,22,0
541,2024-01-19,2024-01-22,2,11,Standard,11,11,2024-01-23,82.82,11,0
542,2024-01-19,2024-01-22,2,24,Standard,10,10,2024-02-02,125.75,0,0
543,2024-01-19,2024-01-22,2,3,Standard,9,9,2024-01-23,52.53,9,0
544,2024-01-19,2024-01-24,2,28,Standard,21,21,2024-01-23,15.67,21,1
545,2024-01-19,2024-01-22,2,26,Expedite,19,19,2024-01-23,86.23,19,0
546,2024-01-19,2024-01-24,2,3,Standard,3,3,2024-01-23,52.53,3,1
547,2024-01-19,2024-01-24,2,7,Standard,5,5,2024-01-23,87.71,5,1
548,2024-01-19,2024-01-22,2,13,Standard,3,3,2024-01-23,113.46,3,0
549,2024-01-19,2024-01-24,3,4,Standard,5,5,2024-01-23,121.18,5,1
550,2024-01-19,2024-01-22,3,28,Standard,9,9,2024-01-23,15.67,9,0
551,2024-01-19,2024-01-24,3,4,Standard,6,6,2024-01-23,121.18,6,1
552,2024-01-19,2024-01-22,3,9,Standard,18,18,2024-01-23,15.84,18,0
553,2024-01-19,2024-01-24,3,31,Standard,8,8,2024-01-23,33.25,8,1
554,2024-01-19,2024-01-22,3,19,Standard,3,3,2024-01-23,21.14,3,0
555,2024-01-19,2024-01-24,3,19,Standard,6,6,2024-01-23,21.14,6,1
556,2024-01-19,2024-01-24,3,31,Standard,18,18,2024-01-23,33.25,18,1
557,2024-01-19,2024-01-24,3,5,Standard,21,21,2024-01-23,8.71,21,1
558,2024-01-19,2024-01-22,3,7,Expedite,21,21,2024-01-23,87.71,21,0
559,2024-01-19,2024-01-22,3,4,Standard,6,6,2024-01-23,121.18,6,0
560,2024-01-19,2024-01-22,3,25,Standard,8,8,2024-01-23,20.3,8,0
561,2024-01-22,2024-01-25,1,15,Standard,3,3,2024-01-24,71.63,3,1
562,2024-01-22,2024-01-25,1,8,Standard,4,4,2024-01-24,72.15,4,1
563,2024-01-22,2024-01-25,1,5,Standard,7,7,2024-01-24,8.71,7,1
564,2024-01-22,2024-01-29,1,12,Standard,16,16,2024-01-24,90.85,16,1
565,2024-01-22,2024-01-25,1,26,Standard,16,16,2024-01-24,86.23,16,1
566,2024-01-22,2024-01-25,1,12,Expedite,15,15,2024-01-24,90.85,15,1
567,2024-01-22,2024-01-29,1,4,Expedite,10,10,2024-01-24,121.18,10,1
568,2024-01-22,2024-01-29,1,17,Standard,11,11,2024-01-24,114.67,11,1
569,2024-01-22,2024-01-29,1,23,Standard,8,8,2024-01-24,124.05,8,1
570,2024-01-22,2024-01-25,1,18,Standard,4,4,2024-01-24,72.43,4,1
571,2024-01-22,2024-01-29,1,17,Standard,6,6,2024-01-24,114.67,6,1
572,2024-01-22,2024-01-25,1,1,Standard,5,5,2024-01-24,119.86,5,1
573,2024-01-22,2024-01-25,1,15,Standard,8,8,2024-01-24,71.63,8,1
574,2024-01-22,2024-01-25,1,2,Standard,11,11,2024-01-24,91.14,11,1
575,2024-01-22,2024-01-29,1,24,Standard,13,13,2024-01-24,125.75,13,1
576,2024-01-22,2024-01-29,2,9,Standard,10,10,2024-01-24,15.84,10,1
577,2024-01-22,2024-01-29,2,16,Standard,20,20,2024-01-24,34.55,20,1
578,2024-01-22,2024-01-29,2,13,Standard,20,20,2024-01-24,113.46,20,1
579,2024-01-22,2024-01-25,2,30,Expedite,5,5,2024-01-24,46.41,5,1
580,2024-01-22,2024-01-25,2,26,Standard,19,19,2024-01-24,86.23,19,1
581,2024-01-22,2024-01-29,2,2,Standard,14,14,2024-01-24,91.14,14,1
582,2024-01-22,2024-01-25,2,24,Standard,15,15,2024-02-02,125.75,0,0
583,2024-01-22,2024-01-25,2,14,Standard,5,5,2024-01-24,93.02,5,1
584,2024-01-22,2024-01-25,2,28,Standard,21,21,2024-01-24,15.67,21,1
585,2024-01-22,2024-01-29,2,28,Standard,20,20,2024-01-24,15.67,20,1
586,2024-01-22,2024-01-25,2,8,Standard,19,19,2024-01-24,72.15,19,1
587,2024-01-22,2024-01-25,3,10,Expedite,14,14,2024-01-24,98.47,14,1
588,2024-01-22,2024-01-25,3,17,Standard,12,12,2024-01-24,114.67,12,1
589,2024-01-22,2024-01-25,3,14,Standard,8,8,2024-01-24,93.02,8,1
590,2024-01-22,2024-01-25,3,8,Standard,10,10,2024-01-24,72.15,10,1
591,2024-01-22,2024-01-25,3,11,Standard,14,14,2024-01-24,82.82,14,1
592,2024-01-22,2024-01-25,3,6,Standard,6,6,2024-01-24,17.11,6,1
593,2024-01-22,2024-01-29,3,14,Standard,12,12,2024-01-24,93.02,12,1
594,2024-01-22,2024-01-25,3,18,Standard,20,20,2024-01-24,72.43,20,1
595,2024-01-22,2024-01-29,3,30,Expedite,22,22,2024-01-24,46.41,22,1
596,2024-01-22,2024-01-29,3,22,Standard,9,9,2024-01-24,29.06,9,1
597,2024-01-23,2024-01-29,1,10,Standard,20,20,2024-01-25,98.47,20,1
598,2024-01-23,2024-01-29,1,20,Standard,16,16,2024-01-25,90.67,16,1
599,2024-01-23,2024-01-29,1,15,Standard,9,9,2024-01-25,71.63,9,1
600,2024-01-23,2024-01-26,1,5,Standard,13,13,2024-01-25,8.71,13,1
601,2024-01-23,2024-01-29,1,29,Standard,13,13,2024-01-25,22.51,13,1
602,2024-01-23,2024-01-26,1,7,Standard,11,11,2024-01-25,87.71,11,1
603,2024-01-23,2024-01-26,1,10,Standard,16,16,2024-01-25,98.47,16,1
604,2024-01-23,2024-01-29,1,18,Standard,21,21,2024-01-25,72.43,21,1
605,2024-01-23,2024-01-26,1,20,Standard,16,16,2024-01-25,90.67,16,1
606,2024-01-23,2024-01-29,1,6,Standard,8,8,2024-01-25,17.11,8,1
607,2024-01-23,2024-01-26,1,14,Expedite,14,14,2024-01-25,93.02,14,1
608,2024-01-23,2024-01-26,2,13,Standard,11,11,2024-01-25,113.46,11,1
609,2024-01-23,2024-01-26,2,7,Standard,21,21,2024-01-25,87.71,21,1
610,2024-01-23,2024-01-29,2,21,Standard,8,8,2024-01-25,33.14,8,1
611,2024-01-23,2024-01-26,2,7,Expedite,13,13,2024-01-25,87.71,13,1
612,2024-01-23,2024-01-26,2,1,Standard,7,7,2024-01-25,119.86,7,1
613,2024-01-23,2024-01-29,2,6,Standard,11,11,2024-01-25,17.11,11,1
614,2024-01-23,2024-01-26,2,21,Standard,6,6,2024-01-25,33.14,6,1
615,2024-01-23,2024-01-26,2,5,Standard,10,10,2024-01-25,8.71,10,1
616,2024-01-23,2024-01-26,2,5,Standard,7,7,2024-01-25,8.71,7,1
617,2024-01-23,2024-01-26,2,12,Expedite,10,10,2024-01-25,90.85,10,1
618,2024-01-23,2024-01-26,2,31,Standard,21,21,2024-01-25,33.25,21,1
619,2024-01-23,2024-01-26,2,17,Standard,8,8,2024-01-25,114.67,8,1
620,2024-01-23,2024-01-26,2,21,Expedite,8,8,2024-01-25,33.14,8,1
621,2024-01-23,2024-01-26,3,29,Standard,17,17,2024-01-25,22.51,17,1
622,2024-01-23,2024-01-29,3,13,Standard,15,15,2024-01-25,113.46,15,1
623,2024-01-23,2024-01-29,3,32,Standard,10,10,2024-01-25,16.37,10,1
624,2024-01-23,2024-01-26,3,10,Expedite,5,5,2024-01-25,98.47,5,1
625,2024-01-23,2024-01-26,3,17,Standard,11,11,2024-01-25,114.67,11,1
626,2024-01-23,2024-01-26,3,19,Standard,15,15,2024-01-25,21.14,15,1
627,2024-01-23,2024-01-29,3,3,Expedite,19,19,2024-01-25,52.53,19,1
628,2024-01-23,2024-01-29,3,25,Standard,4,4,2024-01-25,20.3,4,1
629,2024-01-23,2024-01-26,3,1,Standard,16,16,2024-01-25,119.86,16,1
630,2024-01-23,2024-01-26,3,1,Standard,12,12,2024-01-25,119.86,12,1
631,2024-01-23,2024-01-26,3,9,Expedite,21,21,2024-01-25,15.84,21,1
632,2024-01-23,2024-01-26,3,31,Standard,8,8,2024-01-25,33.25,8,1
633,2024-01-23,2024-01-26,3,7,Standard,6,6,2024-01-25,87.71,6,1
634,2024-01-24,2024-01-29,1,31,Standard,18,18,2024-01-26,33.25,18,1
635,2024-01-24,2024-01-29,1,11,Standard,6,6,2024-01-26,82.82,6,1
636,2024-01-24,2024-01-29,1,22,Expedite,8,8,2024-01-26,29.06,8,1
637,2024-01-24,2024-01-29,1,9,Expedite,3,3,2024-01-26,15.84,3,1
638,2024-01-24,2024-01-29,1,1,Standard,15,15,2024-01-26,119.86,15,1
639,2024-01-24,2024-01-29,1,18,Standard,17,17,2024-01-26,72.43,17,1
640,2024-01-24,2024-01-29,1,1,Standard,20,20,2024-01-26,119.86,20,1
641,2024-01-24,2024-01-29,1,22,Expedite,17,17,2024-01-26,29.06,17,1
642,2024-01-24,2024-01-29,1,16,Standard,20,20,2024-01-26,34.55,20,1
