PurchaseID,OrderDate,PromisedDate,WarehouseID,ProductID,SupplierID,OrderedUnits,ReceivedUnits,ReceiptDate,OnTimeFull
1571,2025-10-03,2025-10-10,2,25,1,155,155,2025-10-10,1
1572,2025-10-03,2025-10-10,2,31,1,154,154,2025-10-10,1
1573,2025-10-03,2025-10-20,3,3,3,175,175,2025-10-22,0
1574,2025-10-03,2025-10-13,3,11,4,147,147,2025-10-27,0
1575,2025-10-03,2025-11-03,3,20,5,158,158,2025-11-19,0
1576,2025-10-06,2025-10-14,1,26,6,147,147,2025-10-20,0
1577,2025-10-07,2025-10-16,1,12,4,142,142,2025-10-20,0
1578,2025-10-07,2025-10-14,1,19,1,169,169,2025-10-16,0
1579,2025-10-07,2025-11-06,1,21,5,150,150,2025-11-18,0
1580,2025-10-07,2025-11-06,2,18,5,163,163,2025-11-26,0
1581,2025-10-08,2025-10-24,1,2,3,166,166,2025-10-24,1
1582,2025-10-08,2025-11-07,1,20,5,161,161,2025-11-20,0
1583,2025-10-08,2025-10-15,3,25,1,166,166,2025-10-15,1
1584,2025-10-09,2025-10-20,1,9,4,150,150,2025-10-20,1
1585,2025-10-09,2025-10-20,2,12,4,155,155,2025-10-20,1
1586,2025-10-09,2025-10-16,2,13,1,149,149,2025-10-20,0
1587,2025-10-09,2025-10-16,2,19,1,148,148,2025-10-16,1
1588,2025-10-09,2025-10-16,3,7,1,157,157,2025-10-16,1
1589,2025-10-09,2025-10-27,3,8,3,38,38,2025-10-27,1
1590,2025-10-09,2025-11-10,3,17,5,149,149,2025-12-11,0
1591,2025-10-10,2025-10-27,1,6,3,142,142,2025-10-27,1
1592,2025-10-10,2025-10-17,1,7,1,147,147,2025-10-20,0
1593,2025-10-10,2025-11-10,1,17,5,147,147,2025-12-01,0
1594,2025-10-10,2025-10-20,3,12,4,162,162,2025-11-03,0
1595,2025-10-13,2025-10-22,1,15,4,153,153,2025-10-22,1
1596,2025-10-13,2025-10-20,2,7,1,144,144,2025-10-20,1
1597,2025-10-14,2025-10-24,1,4,2,142,142,2025-10-27,0
1598,2025-10-14,2025-10-30,2,3,3,142,142,2025-10-30,1
1599,2025-10-14,2025-11-13,2,23,5,147,147,2025-11-24,0
1600,2025-10-14,2025-10-22,3,29,6,160,160,2025-11-03,0
1601,2025-10-15,2025-10-24,1,14,4,160,160,2025-10-27,0
1602,2025-10-15,2025-10-23,1,27,6,150,150,2025-10-23,1
1603,2025-10-15,2025-10-23,1,29,6,158,158,2025-10-28,0
1604,2025-10-15,2025-10-31,2,2,3,144,144,2025-11-12,0
1605,2025-10-15,2025-10-27,2,10,2,158,158,2025-11-03,0
1606,2025-10-15,2025-10-23,2,32,6,34,34,2025-10-28,0
1607,2025-10-15,2025-10-23,3,27,6,146,146,2025-10-23,1
1608,2025-10-16,2025-10-23,1,1,1,159,159,2025-10-23,1
1609,2025-10-16,2025-11-17,1,18,5,174,174,2025-11-26,0
1610,2025-10-16,2025-10-27,2,11,4,144,144,2025-10-27,1
1611,2025-10-16,2025-11-17,2,21,5,154,154,2025-12-05,0
1612,2025-10-16,2025-10-23,3,13,1,157,157,2025-10-28,0
1613,2025-10-16,2025-11-17,3,23,5,163,163,2025-12-08,0
1614,2025-10-16,2025-10-24,3,30,6,175,175,2025-10-27,0
1615,2025-10-17,2025-10-27,3,15,4,151,151,2025-11-03,0
1616,2025-10-17,2025-11-17,3,18,5,147,147,2025-12-11,0
1617,2025-10-17,2025-10-27,3,28,2,142,142,2025-10-29,0
1618,2025-10-20,2025-10-29,1,11,4,146,146,2025-10-29,1
1619,2025-10-20,2025-10-27,1,13,1,151,151,2025-10-27,1
1620,2025-10-20,2025-10-30,3,10,2,143,143,2025-10-30,1
1621,2025-10-21,2025-11-06,2,6,3,145,145,2025-11-06,1
1622,2025-10-21,2025-10-29,2,29,6,150,150,2025-10-29,1
1623,2025-10-21,2025-10-28,3,1,1,141,141,2025-10-28,1
1624,2025-10-21,2025-11-06,3,2,3,142,142,2025-11-06,1
1625,2025-10-21,2025-10-30,3,9,4,163,163,2025-10-30,1
1626,2025-10-22,2025-10-29,1,25,1,142,142,2025-11-03,0
1627,2025-10-22,2025-10-30,1,30,6,147,147,2025-10-30,1
1628,2025-10-22,2025-10-30,2,27,6,151,151,2025-10-30,1
1629,2025-10-22,2025-11-03,3,16,2,35,35,2025-11-03,1
1630,2025-10-22,2025-11-21,3,21,5,158,158,2025-12-08,0
1631,2025-10-23,2025-10-31,1,32,6,44,44,2025-10-31,1
1632,2025-10-23,2025-10-30,2,13,1,149,149,2025-10-30,1
1633,2025-10-23,2025-11-24,2,17,5,154,154,2025-12-15,0
1634,2025-10-23,2025-10-30,3,19,1,156,156,2025-10-30,1
1635,2025-10-24,2025-11-10,2,8,3,38,38,2025-11-10,1
1636,2025-10-24,2025-10-31,2,25,1,147,147,2025-10-31,1
1637,2025-10-27,2025-11-06,1,10,2,177,177,2025-11-06,1
1638,2025-10-27,2025-11-06,1,16,2,32,32,2025-11-06,1
1639,2025-10-27,2025-11-12,2,5,3,156,156,2025-11-24,0
1640,2025-10-27,2025-11-12,3,5,3,142,142,2025-11-12,1
1641,2025-10-27,2025-11-05,3,11,4,146,146,2025-11-10,0
1642,2025-10-28,2025-11-06,2,9,4,158,158,2025-11-10,0
1643,2025-10-28,2025-11-06,2,15,4,141,141,2025-11-06,1
1644,2025-10-29,2025-11-05,1,1,1,170,170,2025-11-05,1
1645,2025-10-29,2025-11-14,1,5,3,143,143,2025-11-17,0
1646,2025-10-29,2025-11-07,1,15,4,147,147,2025-11-19,0
1647,2025-10-29,2025-11-10,1,28,2,143,143,2025-11-10,1
1648,2025-10-29,2025-11-10,2,22,2,163,163,2025-11-10,1
1649,2025-10-29,2025-11-10,3,4,2,157,157,2025-11-12,0
1650,2025-10-29,2025-11-05,3,25,1,150,150,2025-11-05,1
1651,2025-10-30,2025-11-17,1,3,3,145,145,2025-11-17,1
1652,2025-10-30,2025-11-06,1,7,1,152,152,2025-11-10,0
1653,2025-10-30,2025-11-06,1,31,1,144,144,2025-11-06,1
1654,2025-10-30,2025-11-17,2,3,3,164,164,2025-11-19,0
1655,2025-10-30,2025-11-10,2,28,2,158,158,2025-11-10,1
1656,2025-10-30,2025-11-07,2,30,6,151,151,2025-11-07,1
1657,2025-10-30,2025-12-01,3,20,5,141,141,2025-12-19,0
1658,2025-10-30,2025-11-07,3,26,6,149,149,2025-11-07,1
1659,2025-10-31,2025-11-10,2,11,4,160,160,2025-11-17,0
1660,2025-10-31,2025-11-10,3,14,4,151,151,2025-11-10,1
1661,2025-11-03,2025-11-10,1,19,1,155,155,2025-11-10,1
1662,2025-11-03,2025-11-10,2,1,1,153,153,2025-11-12,0
1663,2025-11-03,2025-11-10,3,31,1,143,143,2025-11-10,1
1664,2025-11-04,2025-12-04,1,23,5,148,148,2025-12-24,0
1665,2025-11-04,2025-11-12,1,29,6,141,141,2025-11-17,0
1666,2025-11-04,2025-11-11,2,7,1,167,167,2025-11-11,1
1667,2025-11-05,2025-11-14,1,12,4,148,148,2025-11-17,0
1668,2025-11-05,2025-12-05,2,23,5,152,152,2026-01-05,0
1669,2025-11-05,2025-11-13,2,26,6,164,164,2025-11-13,1
1670,2025-11-05,2025-11-13,3,29,6,166,166,2025-11-13,1
1671,2025-11-06,2025-12-08,1,20,5,160,160,2025-12-30,0
1672,2025-11-06,2025-12-08,1,21,5,152,152,2025-12-24,0
1673,2025-11-06,2025-11-17,2,10,2,150,150,2025-11-17,1
1674,2025-11-06,2025-11-14,2,27,6,149,149,2025-11-26,0
1675,2025-11-06,2025-11-14,3,27,6,191,191,2025-11-17,0
1676,2025-11-07,2025-11-17,1,22,2,151,151,2025-11-17,1
1677,2025-11-07,2025-11-17,1,26,6,158,158,2025-11-17,1
1678,2025-11-07,2025-12-08,2,18,5,142,142,2025-12-26,0
1679,2025-11-07,2025-11-14,2,31,1,156,156,2025-11-17,0
1680,2025-11-07,2025-11-14,3,7,1,171,171,2025-11-14,1
1681,2025-11-07,2025-11-17,3,9,4,151,151,2025-11-17,1
1682,2025-11-10,2025-11-20,2,4,2,146,146,2025-11-20,1
1683,2025-11-10,2025-11-19,2,14,4,171,171,2025-11-19,1
1684,2025-11-10,2025-11-19,3,12,4,143,143,2025-12-01,0
1685,2025-11-10,2025-12-10,3,21,5,180,180,2025-12-22,0
1686,2025-11-11,2025-11-20,1,14,4,146,146,2025-11-20,1
1687,2025-11-11,2025-12-11,2,21,5,175,175,2025-12-29,0
1688,2025-11-12,2025-11-28,1,2,3,149,149,2025-12-01,0
1689,2025-11-12,2025-11-24,1,4,2,147,147,2025-11-24,1
1690,2025-11-12,2025-11-28,1,6,3,153,153,2025-11-28,1
1691,2025-11-12,2025-11-28,2,2,3,151,151,2025-11-28,1
1692,2025-11-12,2025-11-19,2,19,1,143,143,2025-11-19,1
1693,2025-11-12,2025-12-12,3,18,5,163,163,2025-12-23,0
1694,2025-11-13,2025-12-15,2,20,5,148,148,2025-12-29,0
1695,2025-11-13,2025-12-01,3,6,3,148,148,2025-12-01,1
1696,2025-11-13,2025-11-24,3,11,4,181,181,2025-11-24,1
1697,2025-11-13,2025-12-15,3,17,5,150,150,2026-01-13,0
1698,2025-11-13,2025-11-21,3,30,6,156,156,2025-11-21,1
1699,2025-11-14,2025-11-24,1,9,4,154,154,2025-12-01,0
1700,2025-11-14,2025-11-21,1,13,1,144,144,2025-11-26,0
1701,2025-11-14,2025-12-01,2,6,3,151,151,2025-12-08,0
1702,2025-11-14,2025-11-24,2,12,4,143,143,2025-11-26,0
1703,2025-11-14,2025-12-01,3,3,3,155,155,2025-12-08,0
1704,2025-11-14,2025-12-15,3,23,5,153,153,2026-01-01,0
1705,2025-11-17,2025-12-17,1,17,5,152,152,2026-01-15,0
1706,2025-11-17,2025-11-25,1,27,6,151,151,2025-11-27,0
1707,2025-11-17,2025-11-26,2,9,4,163,163,2025-12-01,0
1708,2025-11-17,2025-11-26,2,11,4,142,142,2025-11-26,1
1709,2025-11-17,2025-11-24,2,13,1,150,150,2025-12-08,0
1710,2025-11-17,2025-11-27,3,22,2,172,172,2025-11-27,1
1711,2025-11-19,2025-12-19,1,18,5,164,164,2026-01-05,0
1712,2025-11-19,2025-12-19,2,17,5,148,148,2026-01-06,0
1713,2025-11-19,2025-11-27,2,29,6,141,141,2025-11-27,1
1714,2025-11-19,2025-11-26,3,19,1,144,144,2025-11-26,1
1715,2025-11-19,2025-12-19,3,20,5,158,158,2026-01-09,0
1716,2025-11-20,2025-11-27,1,25,1,145,145,2025-11-27,1
1717,2025-11-20,2025-12-01,2,15,4,145,145,2025-12-01,1
1718,2025-11-20,2025-12-08,3,5,3,141,141,2025-12-10,0
1719,2025-11-20,2025-12-01,3,10,2,153,153,2025-12-01,1
1720,2025-11-21,2025-12-01,2,14,4,142,142,2025-12-01,1
1721,2025-11-21,2025-11-28,3,1,1,163,163,2025-12-03,0
1722,2025-11-24,2025-12-01,1,7,1,154,154,2025-12-08,0
1723,2025-11-24,2025-12-24,1,21,5,172,172,2026-01-13,0
1724,2025-11-24,2025-12-02,1,30,6,152,152,2025-12-04,0
1725,2025-11-25,2025-12-11,1,5,3,151,151,2025-12-11,1
1726,2025-11-25,2025-12-02,2,7,1,159,159,2025-12-04,0
1727,2025-11-25,2025-12-02,2,25,1,144,144,2025-12-08,0
1728,2025-11-25,2025-12-02,2,31,1,147,147,2025-12-02,1
1729,2025-11-25,2025-12-05,3,4,2,146,146,2025-12-05,1
1730,2025-11-25,2025-12-11,3,8,3,33,33,2025-12-11,1
1731,2025-11-25,2025-12-04,3,15,4,144,144,2025-12-04,1
1732,2025-11-26,2025-12-08,3,28,2,156,156,2025-12-08,1
1733,2025-11-27,2025-12-15,1,3,3,141,141,2025-12-15,1
1734,2025-11-27,2025-12-15,1,8,3,36,36,2025-12-17,0
1735,2025-11-27,2025-12-05,2,26,6,151,151,2025-12-05,1
1736,2025-11-27,2025-12-04,3,13,1,155,155,2025-12-09,0
1737,2025-11-27,2025-12-08,3,22,2,158,158,2025-12-08,1
1738,2025-11-28,2025-12-08,1,4,2,143,143,2025-12-15,0
1739,2025-11-28,2025-12-08,1,12,4,144,144,2025-12-08,1
1740,2025-11-28,2025-12-29,1,18,5,148,148,2026-01-14,0
1741,2025-11-28,2025-12-08,1,22,2,153,153,2025-12-10,0
1742,2025-11-28,2025-12-08,1,28,2,152,152,2025-12-08,1
1743,2025-11-28,2025-12-05,2,1,1,151,151,2025-12-05,1
1744,2025-11-28,2025-12-08,2,22,2,153,153,2025-12-08,1
1745,2025-11-28,2025-12-08,2,32,6,31,31,2025-12-08,1
1746,2025-11-28,2025-12-08,3,26,6,155,155,2025-12-08,1
1747,2025-12-01,2025-12-11,1,10,2,167,167,2025-12-11,1
1748,2025-12-01,2025-12-17,3,6,3,176,176,2025-12-17,1
1749,2025-12-01,2025-12-08,3,7,1,146,146,2025-12-08,1
1750,2025-12-01,2025-12-10,3,12,4,155,155,2025-12-15,0
1751,2025-12-01,2025-12-08,3,31,1,153,153,2025-12-10,0
1752,2025-12-02,2025-12-11,1,15,4,146,146,2025-12-11,1
1753,2025-12-02,2025-12-10,1,26,6,141,141,2025-12-10,1
1754,2025-12-03,2026-01-02,2,18,5,145,145,2026-01-28,0
1755,2025-12-03,2025-12-11,3,27,6,141,141,2025-12-11,1
1756,2025-12-04,2025-12-11,1,1,1,152,152,2025-12-16,0
1757,2025-12-04,2025-12-15,1,14,4,148,148,2025-12-15,1
1758,2025-12-04,2025-12-11,3,25,1,144,144,2025-12-11,1
1759,2025-12-05,2025-12-22,1,2,3,160,160,2025-12-24,0
1760,2025-12-05,2025-12-15,1,16,2,35,35,2025-12-15,1
1761,2025-12-08,2025-12-17,1,11,4,143,143,2025-12-19,0
1762,2025-12-08,2025-12-15,1,31,1,144,144,2025-12-15,1
1763,2025-12-08,2025-12-15,2,13,1,161,161,2025-12-15,1
1764,2025-12-08,2025-12-15,2,19,1,156,156,2025-12-15,1
1765,2025-12-08,2025-12-16,2,27,6,147,147,2025-12-18,0
1766,2025-12-08,2025-12-16,2,29,6,154,154,2025-12-22,0
1767,2025-12-08,2026-01-07,3,21,5,158,158,2026-01-26,0
1768,2025-12-09,2025-12-17,1,27,6,159,159,2025-12-17,1
1769,2025-12-09,2025-12-17,1,29,6,152,152,2025-12-19,0
1770,2025-12-09,2025-12-25,2,3,3,159,159,2025-12-29,0
1771,2025-12-09,2025-12-25,2,6,3,150,150,2025-12-25,1
1772,2025-12-09,2026-01-08,2,23,5,158,158,2026-01-16,0
1773,2025-12-09,2025-12-17,2,30,6,151,151,2025-12-17,1
1774,2025-12-10,2025-12-22,2,4,2,159,159,2025-12-22,1
1775,2025-12-10,2026-01-09,2,21,5,146,146,2026-01-20,0
1776,2025-12-10,2025-12-26,3,5,3,149,149,2025-12-31,0
1777,2025-12-10,2025-12-19,3,9,4,148,148,2025-12-22,0
1778,2025-12-11,2025-12-29,1,5,3,218,218,2026-01-12,0
1779,2025-12-11,2025-12-18,1,7,1,162,162,2025-12-18,1
1780,2025-12-11,2026-01-12,1,17,5,142,142,2026-01-30,0
1781,2025-12-11,2025-12-22,2,15,4,148,148,2025-12-22,1
1782,2025-12-11,2025-12-18,3,1,1,142,142,2025-12-22,0
1783,2025-12-11,2026-01-12,3,18,5,144,144,2026-01-30,0
1784,2025-12-12,2026-01-12,1,23,5,161,161,2026-02-02,0
1785,2025-12-12,2025-12-22,2,12,4,155,155,2025-12-22,1
1786,2025-12-12,2025-12-22,2,28,2,144,144,2025-12-22,1
1787,2025-12-12,2025-12-22,3,14,4,150,150,2025-12-22,1
1788,2025-12-12,2025-12-22,3,29,6,151,151,2025-12-22,1
1789,2025-12-15,2025-12-22,1,19,1,175,175,2025-12-22,1
1790,2025-12-15,2025-12-31,2,2,3,153,153,2025-12-31,1
1791,2025-12-15,2025-12-24,3,11,4,142,142,2025-12-24,1
1792,2025-12-15,2025-12-25,3,16,2,34,34,2025-12-25,1
1793,2025-12-15,2025-12-23,3,30,6,183,183,2025-12-23,1
1794,2025-12-17,2026-01-16,3,17,5,151,151,2026-01-26,0
1795,2025-12-18,2025-12-29,1,4,2,141,141,2025-12-29,1
1796,2025-12-18,2026-01-19,1,20,5,148,148,2026-02-02,0
1797,2025-12-18,2025-12-25,3,19,1,175,175,2025-12-25,1
1798,2025-12-19,2025-12-26,2,1,1,153,153,2025-12-31,0
1799,2025-12-19,2025-12-29,2,14,4,144,144,2025-12-29,1
1800,2025-12-19,2025-12-26,2,25,1,152,152,2025-12-26,1
1801,2025-12-22,2026-01-21,2,20,5,150,150,2026-02-05,0
1802,2025-12-22,2026-01-07,3,2,3,148,148,2026-01-07,1
1803,2025-12-22,2026-01-21,3,21,5,180,180,2026-02-09,0
1804,2025-12-22,2025-12-30,3,32,6,41,41,2025-12-30,1
1805,2025-12-23,2026-01-02,3,10,2,143,143,2026-01-02,1
1806,2025-12-24,2025-12-31,1,13,1,151,151,2025-12-31,1
1807,2025-12-24,2026-01-05,1,28,2,185,185,2026-01-05,1
1808,2025-12-24,2026-01-09,2,5,3,152,152,2026-01-09,1
1809,2025-12-24,2026-01-23,3,23,5,145,145,2026-02-09,0
1810,2025-12-25,2026-01-12,1,6,3,173,173,2026-01-14,0
1811,2025-12-25,2026-01-01,2,7,1,146,146,2026-01-01,1
1812,2025-12-25,2026-01-05,3,15,4,141,141,2026-01-05,1
1813,2025-12-25,2026-01-26,3,20,5,152,152,2026-02-16,0
1814,2025-12-25,2026-01-05,3,22,2,158,158,2026-01-05,1
1815,2025-12-25,2026-01-05,3,28,2,154,154,2026-01-05,1
1816,2025-12-25,2026-01-01,3,31,1,170,170,2026-01-01,1
1817,2025-12-26,2026-01-12,1,3,3,146,146,2026-01-12,1
1818,2025-12-26,2026-01-12,2,8,3,34,34,2026-01-14,0
1819,2025-12-26,2026-01-05,2,22,2,151,151,2026-01-05,1
1820,2025-12-26,2026-01-12,3,3,3,149,149,2026-01-19,0
1821,2025-12-29,2026-01-07,1,9,4,155,155,2026-01-07,1
1822,2025-12-29,2026-01-07,1,12,4,149,149,2026-01-07,1
1823,2025-12-29,2026-01-06,1,26,6,141,141,2026-01-08,0
1824,2025-12-29,2026-01-07,2,9,4,142,142,2026-01-09,0
1825,2025-12-29,2026-01-28,2,18,5,148,148,2026-02-11,0
1826,2025-12-30,2026-01-08,1,14,4,149,149,2026-01-08,1
1827,2025-12-30,2026-01-07,1,32,6,42,42,2026-01-07,1
1828,2025-12-30,2026-01-29,2,17,5,155,155,2026-02-09,0
1829,2025-12-30,2026-01-15,3,6,3,144,144,2026-01-15,1
1830,2025-12-31,2026-01-30,1,21,5,142,142,2026-02-12,0
1831,2025-12-31,2026-01-09,2,15,4,157,157,2026-01-14,0
1832,2026-01-01,2026-01-12,1,10,2,157,157,2026-01-26,0
1833,2026-01-01,2026-01-09,1,27,6,151,151,2026-01-09,1
1834,2026-01-01,2026-01-19,2,3,3,159,159,2026-02-02,0
1835,2026-01-01,2026-01-09,2,30,6,144,144,2026-01-09,1
1836,2026-01-01,2026-01-08,2,31,1,146,146,2026-01-08,1
1837,2026-01-02,2026-01-12,1,4,2,147,147,2026-01-12,1
1838,2026-01-02,2026-01-12,2,10,2,168,168,2026-01-12,1
1839,2026-01-02,2026-01-12,2,29,6,143,143,2026-01-14,0
1840,2026-01-02,2026-01-09,3,1,1,158,158,2026-01-09,1
1841,2026-01-02,2026-01-12,3,4,2,145,145,2026-01-12,1
1842,2026-01-05,2026-02-04,1,18,5,190,190,2026-02-06,0
1843,2026-01-05,2026-01-12,2,19,1,150,150,2026-01-14,0
1844,2026-01-06,2026-01-15,1,11,4,144,144,2026-01-20,0
1845,2026-01-06,2026-01-14,1,30,6,150,150,2026-01-19,0
1846,2026-01-06,2026-01-15,2,11,4,154,154,2026-01-15,1
1847,2026-01-06,2026-01-13,2,13,1,142,142,2026-01-26,0
1848,2026-01-06,2026-01-22,3,5,3,148,148,2026-01-26,0
1849,2026-01-06,2026-01-15,3,9,4,149,149,2026-01-27,0
1850,2026-01-06,2026-01-14,3,27,6,180,180,2026-01-19,0
1851,2026-01-07,2026-01-19,1,22,2,168,168,2026-01-26,0
1852,2026-01-07,2026-01-14,1,25,1,150,150,2026-01-14,1
1853,2026-01-07,2026-01-15,1,29,6,142,142,2026-01-27,0
1854,2026-01-07,2026-01-16,3,14,4,147,147,2026-01-16,1
1855,2026-01-08,2026-01-19,2,12,4,141,141,2026-01-21,0
1856,2026-01-09,2026-01-19,1,15,4,149,149,2026-01-19,1
1857,2026-01-09,2026-02-09,3,24,5,38,38,2026-02-09,1
1858,2026-01-12,2026-02-11,1,23,5,154,154,2026-02-11,1
1859,2026-01-12,2026-01-19,2,25,1,143,143,2026-01-21,0
1860,2026-01-13,2026-01-20,1,1,1,143,143,2026-01-20,1
1861,2026-01-13,2026-01-20,1,7,1,163,163,2026-01-22,0
1862,2026-01-13,2026-02-12,1,20,5,141,141,2026-02-16,0
1863,2026-01-13,2026-01-21,1,32,6,30,30,2026-01-21,1
1864,2026-01-13,2026-02-12,2,20,5,143,143,2026-02-17,0
1865,2026-01-13,2026-01-23,3,10,2,142,142,2026-01-26,0
1866,2026-01-13,2026-02-12,3,17,5,164,164,2026-02-12,1
1867,2026-01-13,2026-01-20,3,25,1,149,149,2026-01-20,1
1868,2026-01-13,2026-01-21,3,26,6,164,164,2026-01-21,1
1869,2026-01-13,2026-01-21,3,29,6,149,149,2026-01-23,0
1870,2026-01-14,2026-01-30,1,2,3,158,158,2026-01-30,1
1871,2026-01-14,2026-01-26,2,4,2,148,148,2026-01-26,1
1872,2026-01-14,2026-02-13,2,24,5,42,42,2026-02-13,1
1873,2026-01-14,2026-01-21,3,19,1,145,145,2026-01-21,1
1874,2026-01-15,2026-02-16,1,17,5,151,151,2026-02-16,1
1875,2026-01-15,2026-01-22,3,7,1,205,205,2026-01-22,1
1876,2026-01-16,2026-02-02,1,5,3,155,155,2026-02-02,1
1877,2026-01-19,2026-02-04,1,3,3,141,141,2026-02-04,1
1878,2026-01-19,2026-02-04,1,6,3,150,150,2026-02-04,1
1879,2026-01-19,2026-01-26,1,31,1,142,142,2026-01-28,0
1880,2026-01-19,2026-01-27,2,32,6,35,35,2026-01-27,1
1881,2026-01-19,2026-02-04,3,3,3,143,143,2026-02-04,1
1882,2026-01-19,2026-01-27,3,30,6,145,145,2026-02-02,0
1883,2026-01-20,2026-02-05,2,5,3,156,156,2026-02-05,1
1884,2026-01-20,2026-01-27,3,1,1,164,164,2026-01-27,1
1885,2026-01-21,2026-01-30,1,9,4,144,144,2026-01-30,1
1886,2026-01-21,2026-02-20,1,18,5,148,148,2026-02-20,1
1887,2026-01-22,2026-02-02,2,14,4,151,151,2026-02-02,1
1888,2026-01-22,2026-01-30,2,27,6,152,152,2026-02-04,0
1889,2026-01-22,2026-02-02,2,28,2,151,151,2026-02-04,0
1890,2026-01-22,2026-01-30,2,30,6,142,142,2026-02-04,0
1891,2026-01-22,2026-01-29,2,31,1,153,153,2026-02-02,0
1892,2026-01-22,2026-02-02,3,12,4,151,151,2026-02-02,1
1893,2026-01-22,2026-02-23,3,18,5,153,153,2026-02-23,1
1894,2026-01-23,2026-02-09,2,2,3,152,152,2026-02-09,1
1895,2026-01-23,2026-01-30,2,7,1,168,168,2026-01-30,1
1896,2026-01-23,2026-02-02,2,26,6,152,152,2026-02-02,1
1897,2026-01-26,2026-02-11,2,6,3,160,160,2026-02-11,1
1898,2026-01-26,2026-02-03,2,29,6,148,148,2026-02-03,1
1899,2026-01-26,2026-02-04,3,14,4,141,141,2026-02-06,0
1900,2026-01-27,2026-02-06,1,10,2,158,158,2026-02-11,0
1901,2026-01-27,2026-02-03,1,19,1,172,172,2026-02-03,1
1902,2026-01-27,2026-02-26,2,23,5,144,144,2026-03-03,0
1903,2026-01-27,2026-02-12,3,2,3,141,141,2026-02-12,1
1904,2026-01-27,2026-02-26,3,24,5,34,34,2026-02-26,1
1905,2026-01-28,2026-02-09,2,16,2,43,43,2026-02-11,0
1906,2026-01-28,2026-02-27,2,18,5,162,162,2026-02-27,1
1907,2026-01-28,2026-02-27,2,21,5,158,158,2026-02-27,1
1908,2026-01-28,2026-02-13,3,5,3,177,177,2026-02-13,1
1909,2026-01-29,2026-02-16,1,8,3,36,36,2026-02-18,0
1910,2026-01-29,2026-02-16,3,8,3,32,32,2026-02-16,1
1911,2026-01-29,2026-03-02,3,23,5,156,156,2026-03-02,1
1912,2026-01-30,2026-02-09,3,11,4,165,165,2026-02-09,1
1913,2026-01-30,2026-02-09,3,22,2,151,151,2026-02-16,0
1914,2026-02-02,2026-02-09,2,1,1,159,159,2026-02-09,1
1915,2026-02-02,2026-02-18,2,3,3,185,185,2026-02-18,1
1916,2026-02-02,2026-03-04,3,21,5,148,148,2026-03-04,1
1917,2026-02-03,2026-02-12,1,12,4,166,166,2026-02-17,0
1918,2026-02-03,2026-02-11,1,26,6,148,148,2026-02-11,1
1919,2026-02-03,2026-02-13,1,28,2,149,149,2026-02-13,1
1920,2026-02-03,2026-02-10,1,31,1,149,149,2026-02-10,1
1921,2026-02-03,2026-03-05,2,17,5,163,163,2026-03-09,0
1922,2026-02-03,2026-03-05,3,20,5,150,150,2026-03-05,1
1923,2026-02-03,2026-02-11,3,27,6,160,160,2026-02-11,1
1924,2026-02-04,2026-02-12,1,27,6,142,142,2026-02-24,0
1925,2026-02-04,2026-02-13,2,9,4,148,148,2026-02-13,1
1926,2026-02-04,2026-02-16,2,22,2,144,144,2026-02-16,1
1927,2026-02-04,2026-02-13,3,9,4,167,167,2026-02-16,0
1928,2026-02-04,2026-02-13,3,12,4,142,142,2026-02-13,1
1929,2026-02-04,2026-02-16,3,16,2,37,37,2026-02-16,1
1930,2026-02-05,2026-03-09,1,17,5,147,147,2026-03-09,1
1931,2026-02-05,2026-02-23,3,3,3,157,157,2026-02-23,1
1932,2026-02-05,2026-02-12,3,13,1,143,143,2026-02-16,0
1933,2026-02-05,2026-03-09,3,17,5,174,174,2026-03-09,1
1934,2026-02-06,2026-02-23,1,6,3,151,151,2026-02-23,1
1935,2026-02-06,2026-02-16,2,27,6,161,161,2026-02-23,0
1936,2026-02-09,2026-02-19,1,4,2,162,162,2026-03-03,0
1937,2026-02-09,2026-02-18,1,14,4,178,178,2026-02-18,1
1938,2026-02-09,2026-02-19,2,10,2,148,148,2026-02-19,1
1939,2026-02-09,2026-02-19,2,28,2,145,145,2026-02-19,1
1940,2026-02-09,2026-02-19,3,28,2,143,143,2026-02-19,1
1941,2026-02-10,2026-02-19,2,12,4,141,141,2026-02-19,1
1942,2026-02-10,2026-02-20,3,4,2,150,150,2026-02-25,0
1943,2026-02-10,2026-02-19,3,15,4,144,144,2026-02-19,1
1944,2026-02-11,2026-02-18,1,25,1,152,152,2026-02-18,1
1945,2026-02-11,2026-02-19,1,29,6,145,145,2026-02-19,1
1946,2026-02-11,2026-02-20,2,15,4,144,144,2026-02-20,1
1947,2026-02-11,2026-02-18,2,19,1,148,148,2026-02-18,1
1948,2026-02-11,2026-02-18,3,31,1,150,150,2026-02-18,1
1949,2026-02-12,2026-03-16,1,21,5,162,162,2026-03-16,1
1950,2026-02-12,2026-03-16,1,23,5,141,141,2026-03-16,1
1951,2026-02-12,2026-03-16,3,24,5,30,30,2026-03-18,0
1952,2026-02-13,2026-02-20,1,1,1,181,181,2026-02-25,0
1953,2026-02-13,2026-03-16,1,18,5,141,141,2026-03-16,1
1954,2026-02-13,2026-02-20,2,25,1,146,146,2026-02-20,1
1955,2026-02-13,2026-02-23,2,26,6,155,155,2026-02-23,1
1956,2026-02-16,2026-02-24,1,30,6,154,154,2026-02-26,0
