ReceiptID,PurchaseID,Date,WarehouseID,ProductID,SupplierID,Units,ValueUSD,LeadDays,OnTime
1925,1939,2026-02-19,2,28,2,145,1465.95,10,1
1926,1940,2026-02-19,3,28,2,143,1445.73,10,1
1927,1941,2026-02-19,2,12,4,141,8264.01,9,1
1928,1943,2026-02-19,3,15,4,144,6654.24,9,1
1929,1945,2026-02-19,1,29,6,145,2105.4,8,1
1930,1886,2026-02-20,1,18,5,148,6916.04,30,1
1931,1946,2026-02-20,2,15,4,144,6654.24,9,1
1932,1954,2026-02-20,2,25,1,146,1912.6,7,1
1933,1893,2026-02-23,3,18,5,153,7149.69,32,1
1934,1931,2026-02-23,3,3,3,157,5320.73,18,1
1935,1934,2026-02-23,1,6,3,151,1667.04,17,1
1936,1935,2026-02-23,2,27,6,161,12672.31,17,0
1937,1955,2026-02-23,2,26,6,155,8622.65,10,1
1938,1924,2026-02-24,1,27,6,142,11176.82,20,0
1939,1960,2026-02-24,2,13,1,149,10906.8,7,1
1940,1942,2026-02-25,3,4,2,150,11727.0,15,0
1941,1952,2026-02-25,1,1,1,181,13996.73,12,0
1942,1958,2026-02-25,2,31,1,144,3088.8,9,0
1943,1904,2026-02-26,3,24,5,34,2758.42,30,1
1944,1956,2026-02-26,1,30,6,154,4610.76,10,0
1945,1906,2026-02-27,2,18,5,162,7570.26,30,1
1946,1907,2026-02-27,2,21,5,158,3378.04,30,1
1947,1962,2026-02-27,3,10,2,142,9021.26,10,1
1948,1966,2026-02-27,1,11,4,170,9083.1,9,1
1949,1970,2026-02-27,1,13,1,143,10467.6,7,1
1950,1911,2026-03-02,3,23,5,156,12484.68,32,1
1951,1968,2026-03-02,2,22,2,143,2681.25,11,1
1952,1973,2026-03-02,3,26,6,148,8233.24,10,1
1953,1902,2026-03-03,2,23,5,144,11524.32,35,0
1954,1936,2026-03-03,1,4,2,162,12665.16,22,0
1955,1959,2026-03-03,2,11,4,142,7587.06,14,0
1956,1979,2026-03-03,3,1,1,159,12295.47,7,1
1957,1980,2026-03-03,3,7,1,150,8488.5,7,1
1958,1916,2026-03-04,3,21,5,148,3164.24,30,1
1959,1957,2026-03-04,2,5,3,150,843.0,16,1
1960,1967,2026-03-04,1,9,4,141,1441.02,13,0
1961,1922,2026-03-05,3,20,5,150,8775.0,30,1
1962,1983,2026-03-05,1,7,1,154,8714.86,7,1
1963,1921,2026-03-09,2,17,5,163,12058.74,34,0
1964,1930,2026-03-09,1,17,5,147,10875.06,32,1
1965,1933,2026-03-09,3,17,5,174,12872.52,32,1
1966,1964,2026-03-09,1,5,3,151,848.62,19,0
1967,1974,2026-03-09,3,29,6,169,2453.88,17,0
1968,1976,2026-03-09,2,10,2,145,9211.85,14,0
1969,1977,2026-03-09,2,14,4,141,8461.41,14,0
1970,1988,2026-03-09,3,12,4,157,9201.77,11,1
1971,1989,2026-03-09,3,14,4,143,8581.43,11,1
1972,1990,2026-03-09,1,22,2,155,2906.25,10,1
1973,1991,2026-03-09,1,27,6,144,11334.24,10,1
1974,1993,2026-03-10,1,32,6,39,411.84,8,1
1975,1965,2026-03-11,1,8,3,56,2606.8,21,0
1976,1997,2026-03-11,2,29,6,143,2076.36,8,1
1977,1999,2026-03-11,3,27,6,151,11885.21,8,1
1978,2000,2026-03-11,3,30,6,145,4341.3,8,1
1979,2004,2026-03-11,2,1,1,141,10903.53,7,1
1980,2010,2026-03-12,1,31,1,150,3217.5,7,1
1981,1996,2026-03-13,1,10,2,150,9529.5,10,1
1982,2002,2026-03-13,1,12,4,142,8322.62,9,1
1983,2005,2026-03-13,2,12,4,147,8615.67,9,1
1984,2007,2026-03-13,3,15,4,152,7023.92,9,1
1985,2013,2026-03-13,2,7,1,152,8601.68,7,1
1986,1949,2026-03-16,1,21,5,162,3463.56,32,1
1987,1950,2026-03-16,1,23,5,141,11284.23,32,1
1988,1953,2026-03-16,1,18,5,141,6588.93,31,1
1989,1982,2026-03-16,1,2,3,159,9349.2,18,1
1990,1985,2026-03-16,2,6,3,150,1656.0,18,1
1991,1987,2026-03-16,3,8,3,38,1768.9,18,1
1992,1994,2026-03-16,2,9,4,146,1492.12,14,0
1993,2003,2026-03-16,1,28,2,156,1577.16,12,1
1994,2008,2026-03-16,3,22,2,146,2737.5,12,1
1995,2020,2026-03-16,3,19,1,143,1950.52,7,1
1996,2019,2026-03-17,2,30,6,158,4730.52,8,1
1997,2021,2026-03-17,3,7,1,145,8205.55,7,1
1998,1951,2026-03-18,3,24,5,30,2433.9,34,0
1999,1981,2026-03-18,3,2,3,169,9937.2,21,0
2000,1984,2026-03-18,2,2,3,152,8937.6,20,0
2001,1986,2026-03-18,3,6,3,158,1744.32,20,0
2002,2009,2026-03-18,3,28,2,151,1526.61,14,0
2003,2012,2026-03-18,2,4,2,145,11336.1,12,0
2004,2016,2026-03-18,1,14,4,148,8881.48,9,1
2005,2026,2026-03-18,3,13,1,145,10614.0,7,1
2006,1961,2026-03-19,2,20,5,153,8950.5,30,1
2007,1963,2026-03-19,3,18,5,147,6869.31,30,1
2008,1998,2026-03-19,3,3,3,160,5422.4,16,1
2009,2001,2026-03-20,1,3,3,143,4846.27,16,1
2010,2023,2026-03-20,1,15,4,154,7116.34,9,1
2011,2032,2026-03-20,2,19,1,161,2196.04,7,1
2012,1969,2026-03-23,3,23,5,141,11284.23,32,1
2013,1971,2026-03-23,2,18,5,175,8177.75,31,1
2014,1972,2026-03-23,3,20,5,184,10764.0,31,1
2015,1992,2026-03-23,1,19,1,143,1950.52,21,0
2016,2025,2026-03-23,3,10,2,165,10482.45,12,1
2017,2029,2026-03-23,3,4,2,142,11101.56,11,1
2018,2030,2026-03-23,3,9,4,141,1441.02,11,1
2019,2031,2026-03-23,1,16,2,39,869.31,10,1
2020,2033,2026-03-23,2,25,1,156,2043.6,10,0
2021,2035,2026-03-23,1,13,1,155,11346.0,7,1
2022,2039,2026-03-23,3,31,1,155,3324.75,7,1
2023,2022,2026-03-24,3,11,4,147,7854.21,14,0
2024,2040,2026-03-24,1,25,1,147,1925.7,7,1
2025,2044,2026-03-24,3,25,1,157,2056.7,7,1
2026,1995,2026-03-25,1,4,2,142,11101.56,22,0
2027,2018,2026-03-25,2,5,3,162,910.44,16,1
2028,2041,2026-03-25,1,27,6,141,11098.11,8,1
2029,2045,2026-03-25,3,29,6,173,2511.96,8,1
2030,1978,2026-03-26,2,23,5,146,11684.38,30,1
2031,2038,2026-03-26,3,16,2,38,847.02,10,1
2032,2050,2026-03-26,2,31,1,166,3560.7,7,1
2033,1975,2026-03-27,1,20,5,144,8424.0,32,0
2034,2049,2026-03-27,2,26,6,156,8678.28,8,1
2035,2034,2026-03-30,2,28,2,160,1617.6,17,0
2036,2054,2026-03-30,1,30,6,152,4550.88,10,1
2037,2056,2026-03-30,3,26,6,142,7899.46,10,1
2038,2060,2026-03-31,3,32,6,37,390.72,8,1
2039,2064,2026-03-31,3,1,1,153,11831.49,7,1
2040,2027,2026-04-01,1,26,6,146,8121.98,20,0
2041,2048,2026-04-01,1,9,4,153,1563.66,13,0
2042,2053,2026-04-01,1,29,6,148,2148.96,12,0
2043,2042,2026-04-02,2,3,3,144,4880.16,16,1
2044,2043,2026-04-02,3,5,3,145,814.9,16,1
2045,2065,2026-04-02,3,14,4,143,8581.43,9,1
2046,2067,2026-04-02,1,1,1,147,11367.51,7,1
2047,2006,2026-04-03,2,24,5,30,2433.9,30,1
2048,2046,2026-04-03,3,2,3,141,8290.8,16,1
2049,2061,2026-04-03,1,22,2,147,2756.25,10,1
2050,2071,2026-04-03,2,27,6,143,11255.53,8,1
2051,2014,2026-04-06,2,17,5,153,11318.94,31,1
2052,2015,2026-04-06,3,24,5,38,3082.94,31,1
2053,2036,2026-04-06,2,11,4,145,7747.35,21,0
2054,2055,2026-04-06,2,10,2,141,8957.73,17,0
2055,2066,2026-04-06,1,7,1,141,7979.19,12,0
2056,2069,2026-04-06,1,15,4,142,6561.82,11,1
2057,2062,2026-04-07,2,15,4,154,7116.34,14,0
2058,2058,2026-04-08,1,6,3,142,1567.68,16,1
2059,2074,2026-04-08,1,14,4,154,9241.54,9,1
2060,2080,2026-04-08,1,19,1,159,2168.76,7,1
2061,2082,2026-04-09,2,29,6,154,2236.08,8,1
2062,2084,2026-04-09,2,1,1,151,11676.83,7,1
2063,2017,2026-04-10,1,17,5,170,12576.6,32,0
2064,2024,2026-04-10,2,20,5,141,8248.5,30,1
2065,2083,2026-04-10,1,26,6,146,8121.98,8,1
2066,2011,2026-04-13,3,21,5,149,3185.62,39,0
2067,2028,2026-04-13,2,21,5,151,3228.38,32,1
2068,2051,2026-04-13,1,10,2,141,8957.73,24,0
2069,2081,2026-04-13,2,22,2,155,2906.25,12,1
2070,2087,2026-04-13,2,14,4,142,8521.42,11,1
2071,2097,2026-04-14,3,30,6,142,4251.48,8,1
2072,2100,2026-04-14,2,31,1,146,3131.7,7,1
2073,2037,2026-04-15,2,23,5,151,12084.53,30,1
2074,2072,2026-04-15,3,6,3,147,1622.88,20,0
2075,2073,2026-04-15,1,3,3,153,5185.17,16,1
2076,2076,2026-04-15,2,16,2,45,1003.05,15,0
2077,2090,2026-04-15,2,12,4,142,8322.62,12,0
2078,2099,2026-04-15,2,30,6,141,4221.54,8,1
2079,2093,2026-04-16,1,4,2,166,12977.88,10,1
2080,2104,2026-04-16,3,7,1,148,8375.32,7,1
2081,2047,2026-04-17,3,18,5,143,6682.39,30,1
2082,2101,2026-04-17,2,11,4,157,8388.51,9,1
2083,2108,2026-04-17,3,13,1,149,10906.8,7,1
2084,2052,2026-04-20,1,21,5,145,3100.1,31,1
2085,2057,2026-04-20,1,5,3,158,887.96,28,0
2086,2068,2026-04-20,1,11,4,147,7854.21,25,0
2087,2075,2026-04-20,2,7,1,148,8375.32,20,0
2088,2085,2026-04-20,2,2,3,159,9349.2,18,1
2089,2086,2026-04-20,2,3,3,158,5354.62,18,1
2090,2089,2026-04-20,3,5,3,158,887.96,18,1
2091,2091,2026-04-20,2,32,6,31,327.36,17,0
2092,2098,2026-04-20,1,25,1,156,2043.6,13,0
2093,2102,2026-04-20,1,28,2,149,1506.39,11,1
2094,2103,2026-04-20,2,4,2,148,11570.64,11,1
2095,2106,2026-04-20,3,22,2,148,2775.0,11,1
2096,2107,2026-04-20,3,12,4,145,8498.45,10,1
2097,2110,2026-04-20,3,31,1,156,3346.2,10,0
2098,2114,2026-04-20,2,13,1,161,11785.2,7,1
2099,2059,2026-04-22,3,17,5,191,14130.18,30,1
2100,2092,2026-04-22,3,3,3,146,4947.94,19,0
2101,2095,2026-04-22,2,5,3,141,792.42,16,1
2102,2116,2026-04-22,1,27,6,157,12357.47,8,1
2103,2063,2026-04-23,2,18,5,146,6822.58,30,1
2104,2119,2026-04-23,1,30,6,148,4431.12,8,1
2105,2122,2026-04-23,2,19,1,142,1936.88,7,1
2106,2125,2026-04-24,3,29,6,159,2308.68,8,1
2107,2070,2026-04-27,1,23,5,147,11764.41,32,1
2108,2118,2026-04-27,3,1,1,151,11676.83,13,0
2109,2120,2026-04-27,3,11,4,170,9083.1,12,0
2110,2126,2026-04-27,3,9,4,141,1441.02,10,1
2111,2127,2026-04-27,3,10,2,157,9974.21,10,1
2112,2134,2026-04-28,1,13,1,149,10906.8,7,1
2113,2135,2026-04-28,2,25,1,143,1873.3,7,1
2114,2113,2026-04-29,2,6,3,169,1865.76,16,1
2115,2121,2026-04-29,2,9,4,180,1839.6,13,0
2116,2124,2026-04-29,3,15,4,163,7532.23,13,0
2117,2138,2026-04-29,1,19,1,142,1936.88,7,1
2118,2077,2026-04-30,3,20,5,157,9184.5,30,1
2119,2078,2026-04-30,3,23,5,171,13685.13,30,1
2120,2132,2026-04-30,2,28,2,142,1435.62,10,1
2121,2139,2026-04-30,3,26,6,146,8121.98,8,1
2122,2140,2026-04-30,1,1,1,144,11135.52,7,1
2123,2136,2026-05-01,3,28,2,146,1476.06,10,1
2124,2142,2026-05-01,2,27,6,145,11412.95,8,1
2125,2143,2026-05-01,3,27,6,179,14089.09,8,1
2126,2088,2026-05-04,2,21,5,159,3399.42,32,1
2127,2111,2026-05-04,1,2,3,162,9525.6,21,0
2128,2115,2026-05-04,1,8,3,41,1908.55,20,0
2129,2123,2026-05-04,3,2,3,146,8584.8,18,1
2130,2141,2026-05-04,1,9,4,160,1635.2,11,1
2131,2145,2026-05-04,1,29,6,143,2076.36,10,1
2132,2079,2026-05-06,1,18,5,150,7009.5,35,0
2133,2096,2026-05-06,3,18,5,145,6775.85,30,1
2134,2137,2026-05-06,1,11,4,142,7587.06,14,0
2135,2144,2026-05-06,1,4,2,158,12352.44,12,0
2136,2157,2026-05-07,3,19,1,168,2291.52,7,1
2137,2094,2026-05-08,1,20,5,159,9301.5,32,0
2138,2153,2026-05-08,1,7,1,142,8035.78,9,0
2139,2165,2026-05-08,2,31,1,143,3067.35,7,1
2140,2105,2026-05-11,3,17,5,142,10505.16,32,1
2141,2146,2026-05-11,3,5,3,148,831.76,17,1
2142,2147,2026-05-11,2,22,2,147,2756.25,14,0
2143,2154,2026-05-11,2,4,2,142,11101.56,11,1
2144,2156,2026-05-11,2,10,2,147,9338.91,11,1
2145,2159,2026-05-11,3,30,6,163,4880.22,11,0
2146,2160,2026-05-11,1,14,4,151,9061.51,10,1
2147,2161,2026-05-11,1,15,4,143,6608.03,10,1
2148,2162,2026-05-11,1,16,2,31,690.99,10,1
2149,2168,2026-05-11,1,31,1,151,3238.95,7,1
2150,2170,2026-05-12,2,32,6,30,316.8,8,1
2151,2163,2026-05-13,1,22,2,141,2643.75,12,0
2152,2117,2026-05-14,2,20,5,153,8950.5,30,1
2153,2152,2026-05-14,3,6,3,153,1689.12,16,1
2154,2169,2026-05-14,2,16,2,38,847.02,10,1
2155,2173,2026-05-14,2,26,6,142,7899.46,8,1
2156,2174,2026-05-14,2,29,6,147,2134.44,8,1
2157,2112,2026-05-15,1,17,5,156,11540.88,32,0
2158,2148,2026-05-15,3,8,3,34,1582.7,18,0
2159,2175,2026-05-15,3,14,4,159,9541.59,9,1
2160,2109,2026-05-18,3,21,5,141,3014.58,38,0
2161,2128,2026-05-18,1,5,3,214,1202.68,28,0
2162,2155,2026-05-18,2,5,3,150,843.0,18,1
2163,2176,2026-05-18,1,12,4,148,8674.28,11,1
2164,2178,2026-05-18,2,9,4,150,1533.0,11,1
2165,2180,2026-05-18,3,28,2,145,1465.95,10,1
2166,2182,2026-05-18,2,13,1,160,11712.0,7,1
2167,2133,2026-05-19,1,3,3,189,6405.21,28,0
2168,2151,2026-05-19,2,15,4,150,6931.5,21,0
2169,2177,2026-05-19,1,13,1,148,10833.6,12,0
2170,2130,2026-05-20,2,18,5,145,6775.85,30,1
2171,2131,2026-05-20,2,23,5,150,12004.5,30,1
2172,2185,2026-05-20,1,30,6,145,4341.3,8,1
2173,2187,2026-05-20,2,30,6,149,4461.06,8,1
2174,2186,2026-05-21,2,12,4,155,9084.55,9,1
2175,2189,2026-05-21,3,15,4,161,7439.81,9,1
2176,2191,2026-05-21,3,25,1,151,1978.1,9,0
2177,2197,2026-05-21,2,19,1,171,2332.44,7,1
2178,2183,2026-05-22,1,10,2,151,9593.03,10,1
2179,2188,2026-05-22,3,4,2,144,11257.92,10,1
2180,2193,2026-05-22,2,25,1,142,1860.2,9,0
2181,2194,2026-05-22,3,12,4,143,8381.23,9,1
2182,2195,2026-05-22,1,26,6,144,8010.72,8,1
2183,2196,2026-05-22,1,27,6,167,13144.57,8,1
2184,2203,2026-05-22,3,7,1,151,8545.09,7,1
2185,2166,2026-05-25,1,6,3,183,2020.32,21,0
2186,2172,2026-05-25,2,6,3,146,1611.84,19,0
2187,2199,2026-05-25,3,22,2,147,2756.25,11,1
2188,2202,2026-05-25,2,14,4,158,9481.58,10,1
2189,2208,2026-05-25,1,25,1,156,2043.6,7,1
2190,2214,2026-05-26,3,26,6,153,8511.39,8,1
2191,2216,2026-05-26,2,7,1,155,8771.45,7,1
2192,2149,2026-05-27,3,20,5,155,9067.5,30,1
2193,2181,2026-05-27,1,2,3,141,8290.8,16,1
2194,2207,2026-05-27,3,27,6,164,12908.44,12,0
2195,2212,2026-05-27,3,9,4,149,1522.78,9,1
2196,2217,2026-05-27,2,27,6,143,11255.53,8,1
2197,2213,2026-05-28,3,10,2,156,9910.68,10,1
2198,2215,2026-05-29,2,4,2,148,11570.64,10,1
2199,2218,2026-05-29,2,11,4,149,7961.07,9,1
2200,2223,2026-05-29,1,29,6,145,2105.4,8,1
2201,2226,2026-05-29,1,19,1,145,1977.8,7,1
2202,2228,2026-05-29,2,25,1,153,2004.3,7,1
2203,2129,2026-06-01,2,17,5,145,10727.1,42,0
2204,2158,2026-06-01,3,21,5,144,3078.72,32,1
2205,2167,2026-06-01,1,8,3,30,1396.5,28,0
2206,2204,2026-06-01,3,11,4,149,7961.07,17,0
2207,2221,2026-06-01,1,14,4,155,9301.55,11,1
2208,2222,2026-06-01,1,28,2,154,1556.94,11,1
2209,2230,2026-06-01,3,1,1,159,12295.47,10,0
2210,2233,2026-06-01,3,30,6,145,4341.3,10,1
2211,2234,2026-06-01,1,1,1,152,11754.16,7,1
2212,2205,2026-06-03,3,13,1,148,10833.6,19,0
2213,2209,2026-06-03,2,2,3,149,8761.2,16,1
2214,2210,2026-06-03,2,3,3,157,5320.73,16,1
2215,2211,2026-06-03,3,3,3,158,5354.62,16,1
2216,2239,2026-06-03,2,32,6,38,401.28,8,1
2217,2236,2026-06-04,2,28,2,170,1718.7,10,1
2218,2238,2026-06-05,2,22,2,141,2643.75,10,1
2219,2164,2026-06-08,2,20,5,159,9301.5,38,0
2220,2171,2026-06-08,3,18,5,142,6635.66,34,0
2221,2198,2026-06-08,3,2,3,170,9996.0,25,0
2222,2227,2026-06-08,2,5,3,147,826.14,17,1
2223,2229,2026-06-08,2,26,6,148,8233.24,17,0
2224,2232,2026-06-08,3,6,3,145,1600.8,17,1
2225,2243,2026-06-08,1,31,1,142,3045.9,11,0
2226,2245,2026-06-08,1,4,2,155,12117.9,10,1
2227,2150,2026-06-09,1,18,5,154,7196.42,42,0
2228,2220,2026-06-10,1,3,3,148,5015.72,20,0
2229,2231,2026-06-10,3,5,3,147,826.14,19,0
2230,2242,2026-06-10,1,12,4,144,8439.84,13,0
2231,2248,2026-06-10,3,31,1,144,3088.8,12,0
2232,2249,2026-06-10,2,9,4,143,1461.46,9,1
2233,2184,2026-06-11,1,23,5,159,12724.77,30,1
2234,2251,2026-06-11,1,26,6,153,8511.39,8,1
2235,2262,2026-06-11,3,19,1,144,1964.16,7,1
2236,2255,2026-06-12,3,15,4,145,6700.45,9,1
2237,2179,2026-06-15,2,24,5,36,2920.68,39,0
2238,2190,2026-06-15,3,23,5,158,12644.74,34,0
2239,2192,2026-06-15,2,21,5,143,3057.34,33,0
2240,2200,2026-06-15,1,20,5,153,8950.5,31,1
2241,2219,2026-06-15,2,16,2,40,891.6,26,0
2242,2246,2026-06-15,1,5,3,143,803.66,17,1
2243,2247,2026-06-15,2,6,3,143,1578.72,17,1
2244,2252,2026-06-15,2,10,2,154,9783.62,12,1
2245,2257,2026-06-15,1,22,2,146,2737.5,11,1
2246,2260,2026-06-15,3,4,2,173,13525.14,11,1
2247,2261,2026-06-15,3,10,2,145,9211.85,11,1
2248,2264,2026-06-15,1,15,4,147,6792.87,10,1
2249,2265,2026-06-15,2,11,4,147,7854.21,10,1
2250,2266,2026-06-15,3,13,1,147,10760.4,10,0
2251,2244,2026-06-16,2,1,1,150,11599.5,19,0
2252,2256,2026-06-16,3,32,6,47,496.32,13,0
2253,2269,2026-06-16,1,27,6,144,11334.24,8,1
2254,2277,2026-06-16,2,19,1,155,2114.2,7,1
2255,2240,2026-06-17,1,11,4,151,8067.93,21,0
2256,2250,2026-06-17,3,8,3,37,1722.35,16,1
2257,2270,2026-06-17,2,13,1,142,10394.4,9,0
2258,2274,2026-06-17,1,30,6,151,4520.94,8,1
2259,2275,2026-06-18,2,14,4,146,8761.46,9,1
2260,2276,2026-06-18,2,15,4,142,6561.82,9,1
2261,2254,2026-06-19,3,3,3,166,5625.74,16,1
2262,2287,2026-06-19,2,7,1,141,7979.19,7,1
2263,2224,2026-06-22,1,17,5,142,10505.16,31,1
2264,2225,2026-06-22,1,18,5,167,7803.91,31,1
2265,2258,2026-06-22,2,2,3,150,8820.0,18,1
2266,2259,2026-06-22,2,3,3,159,5388.51,18,1
2267,2267,2026-06-22,1,9,4,157,1604.54,14,0
2268,2271,2026-06-22,2,31,1,169,3625.05,14,0
2269,2281,2026-06-22,2,4,2,150,11727.0,12,1
2270,2282,2026-06-22,2,29,6,142,2061.84,12,0
2271,2283,2026-06-22,3,26,6,154,8567.02,12,0
2272,2285,2026-06-22,3,14,4,147,8821.47,11,1
2273,2289,2026-06-22,1,19,1,141,1923.24,7,1
2274,2293,2026-06-22,3,25,1,147,1925.7,7,1
2275,2294,2026-06-22,3,31,1,144,3088.8,7,1
2276,2268,2026-06-23,1,10,2,142,9021.26,15,0
2277,2235,2026-06-24,2,23,5,156,12484.68,30,1
2278,2263,2026-06-24,1,13,1,160,11712.0,19,0
2279,2291,2026-06-24,2,12,4,147,8615.67,9,1
2280,2290,2026-06-25,1,28,2,143,1445.73,10,1
2281,2300,2026-06-25,1,25,1,158,2069.8,7,1
2282,2296,2026-06-26,3,27,6,143,11255.53,10,0
2283,2201,2026-06-29,1,21,5,149,3185.62,45,0
2284,2206,2026-06-29,3,17,5,153,11318.94,45,0
2285,2279,2026-06-29,1,3,3,178,6032.42,19,0
2286,2284,2026-06-29,2,22,2,142,2662.5,18,0
2287,2286,2026-06-29,3,28,2,146,1476.06,18,0
2288,2292,2026-06-29,2,30,6,166,4970.04,14,0
2289,2303,2026-06-29,3,22,2,146,2737.5,11,1
2290,2306,2026-06-29,3,11,4,154,8228.22,10,1
2291,2310,2026-06-29,2,1,1,141,10903.53,7,1
2292,2297,2026-06-30,1,29,6,143,2076.36,13,0
2293,2315,2026-06-30,3,1,1,160,12372.8,7,1
2294,2241,2026-07-01,2,18,5,159,7430.07,35,0
2295,2305,2026-07-01,3,29,6,151,2192.52,13,0
2296,2308,2026-07-01,3,30,6,156,4670.64,12,0
2297,2313,2026-07-01,1,27,6,142,11176.82,8,1
2298,2316,2026-07-01,1,7,1,147,8318.73,7,1
2299,2322,2026-07-02,2,19,1,142,1936.88,7,1
2300,2253,2026-07-03,2,21,5,141,3014.58,30,1
2301,2323,2026-07-03,2,27,6,163,12829.73,8,1
2302,2326,2026-07-03,1,1,1,160,12372.8,7,1
2303,2301,2026-07-06,3,2,3,143,8408.4,18,1
2304,2314,2026-07-06,2,26,6,151,8400.13,13,0
2305,2317,2026-07-06,1,13,1,158,11565.6,12,0
2306,2321,2026-07-06,2,14,4,143,8581.43,11,1
2307,2327,2026-07-06,1,4,2,149,11648.82,10,1
2308,2237,2026-07-07,2,17,5,146,10801.08,42,0
2309,2335,2026-07-07,1,31,1,164,3517.8,7,1
2310,2272,2026-07-08,3,20,5,183,10705.5,30,1
2311,2273,2026-07-08,3,24,5,32,2596.16,30,1
2312,2311,2026-07-08,2,8,3,41,1908.55,16,1
2313,2328,2026-07-08,3,12,4,145,8498.45,12,0
2314,2331,2026-07-08,1,14,4,141,8461.41,9,1
2315,2333,2026-07-08,2,11,4,145,7747.35,9,1
2316,2339,2026-07-08,2,13,1,148,10833.6,7,1
2317,2278,2026-07-09,2,20,5,141,8248.5,30,1
2318,2312,2026-07-09,1,5,3,145,814.9,16,1
2319,2348,2026-07-09,3,7,1,146,8262.14,7,1
2320,2280,2026-07-10,1,21,5,143,3057.34,30,1
2321,2337,2026-07-10,1,15,4,150,6931.5,9,1
2322,2338,2026-07-10,2,9,4,144,1471.68,9,1
2323,2347,2026-07-10,2,32,6,40,422.4,8,1
2324,2288,2026-07-13,3,18,5,152,7102.96,31,1
2325,2302,2026-07-13,3,5,3,159,893.58,25,0
2326,2319,2026-07-13,3,8,3,42,1955.1,19,0
2327,2334,2026-07-13,1,12,4,162,9494.82,13,0
2328,2343,2026-07-13,2,4,2,151,11805.18,11,1
2329,2346,2026-07-13,2,28,2,154,1556.94,11,1
2330,2350,2026-07-13,1,26,6,143,7955.09,10,1
2331,2352,2026-07-13,3,9,4,143,1461.46,10,1
2332,2356,2026-07-13,1,25,1,146,1912.6,7,1
2333,2360,2026-07-14,2,25,1,144,1886.4,7,1
2334,2324,2026-07-15,3,6,3,142,1567.68,20,0
2335,2329,2026-07-15,1,6,3,146,1611.84,16,1
2336,2330,2026-07-15,1,8,3,31,1443.05,16,1
2337,2332,2026-07-15,2,6,3,151,1667.04,16,1
2338,2342,2026-07-15,1,32,6,36,380.16,13,0
2339,2349,2026-07-15,3,14,4,149,8941.49,13,0
2340,2354,2026-07-15,1,9,4,143,1461.46,9,1
2341,2358,2026-07-15,3,15,4,144,6654.24,9,1
2342,2355,2026-07-17,1,11,4,141,7533.63,11,0
2343,2365,2026-07-17,2,31,1,162,3474.9,9,0
2344,2370,2026-07-17,2,29,6,157,2279.64,8,1
2345,2295,2026-07-20,2,17,5,150,11097.0,34,0
2346,2298,2026-07-20,1,23,5,152,12164.56,32,1
2347,2304,2026-07-20,3,23,5,154,12324.62,32,1
2348,2307,2026-07-20,3,17,5,149,11023.02,31,1
2349,2351,2026-07-20,2,2,3,151,8878.8,17,1
2350,2364,2026-07-20,2,10,2,141,8957.73,12,1
2351,2371,2026-07-20,3,16,2,38,847.02,10,1
2352,2374,2026-07-20,3,26,6,177,9846.51,10,1
2353,2378,2026-07-20,3,19,1,175,2387.0,7,1
2354,2299,2026-07-22,1,24,5,40,3245.2,34,0
2355,2336,2026-07-22,1,2,3,144,8467.2,21,0
2356,2357,2026-07-22,3,3,3,159,5388.51,16,1
2357,2368,2026-07-22,2,15,4,151,6977.71,13,0
2358,2381,2026-07-22,2,7,1,147,8318.73,7,1
2359,2380,2026-07-23,1,32,6,46,485.76,8,1
2360,2386,2026-07-23,3,25,1,157,2056.7,7,1
2361,2318,2026-07-24,2,18,5,155,7243.15,30,1
2362,2363,2026-07-24,2,5,3,152,854.24,16,1
2363,2383,2026-07-24,3,13,1,141,10321.2,9,0
2364,2320,2026-07-27,1,20,5,161,9418.5,32,1
2365,2344,2026-07-27,2,22,2,163,3056.25,25,0
2366,2366,2026-07-27,1,3,3,155,5252.95,18,1
2367,2377,2026-07-27,3,10,2,143,9084.79,14,0
2368,2379,2026-07-27,3,29,6,156,2265.12,13,0
2369,2382,2026-07-27,3,4,2,160,12508.8,12,1
2370,2387,2026-07-27,2,16,2,50,1114.5,10,1
2371,2388,2026-07-27,2,26,6,144,8010.72,10,1
2372,2389,2026-07-27,3,27,6,149,11727.79,10,1
2373,2390,2026-07-27,1,13,1,155,11346.0,7,1
2374,2392,2026-07-27,3,31,1,141,3024.45,7,1
2375,2325,2026-07-29,3,20,5,148,8658.0,34,0
2376,2359,2026-07-29,1,22,2,142,2662.5,22,0
2377,2375,2026-07-29,2,3,3,167,5659.63,16,1
2378,2385,2026-07-29,1,27,6,142,11176.82,13,0
2379,2396,2026-07-29,1,19,1,145,1977.8,7,1
2380,2394,2026-07-30,2,11,4,149,7961.07,9,1
2381,2400,2026-07-30,1,1,1,146,11290.18,7,1
2382,2401,2026-07-30,1,7,1,147,8318.73,7,1
2383,2340,2026-07-31,2,20,5,150,8775.0,30,1
2384,2341,2026-07-31,2,21,5,149,3185.62,30,1
2385,2393,2026-07-31,1,16,2,45,1003.05,10,1
2386,2403,2026-07-31,2,27,6,156,12278.76,8,1
2387,2407,2026-07-31,2,19,1,156,2127.84,7,1
2388,2309,2026-08-03,1,18,5,156,7289.88,42,0
2389,2345,2026-08-03,2,23,5,155,12404.65,32,1
