Date,WarehouseID,ProductID,OpeningUnits,ReceivedUnits,ShippedUnits,StorageUnits,WIPUnits,ClosingUnits,ClosingValueUSD,DailyValueSumUSD,CalendarDays,StockoutDays,Age0to30USD,Age31to60USD,Age61to90USD,Age91to180USD,AgeOver180USD
2024-03-31,2,13,94,145,77,162,0,162,11858.4,291336.0,31,0,10614.0,0.0,0.0,1244.4,0.0
2024-03-31,2,14,167,149,148,168,0,168,10081.68,243820.63,31,0,8941.49,1140.19,0.0,0.0,0.0
2024-03-31,2,15,151,156,82,225,0,225,10397.25,193157.8,31,0,7208.76,3188.49,0.0,0.0,0.0
2024-03-31,2,16,114,130,96,148,0,148,3298.92,84612.84,31,0,2897.7,0.0,401.22,0.0,0.0
2024-03-31,2,17,111,143,51,203,0,203,15017.94,404670.6,31,0,10579.14,4438.8,0.0,0.0,0.0
2024-03-31,2,18,96,157,97,136,20,156,7289.88,124535.45,31,0,6355.28,0.0,0.0,0.0,0.0
2024-03-31,2,19,165,141,146,139,21,160,2182.4,57888.16,31,0,1895.96,0.0,0.0,0.0,0.0
2024-03-31,2,20,207,0,127,59,21,80,4680.0,269451.0,31,0,0.0,3451.5,0.0,0.0,0.0
2024-03-31,2,21,239,0,144,95,0,95,2031.1,110363.56,31,0,0.0,2031.1,0.0,0.0,0.0
2024-03-31,2,22,136,144,103,168,9,177,3318.75,81206.25,31,0,2700.0,0.0,0.0,450.0,0.0
2024-03-31,2,23,184,154,98,229,11,240,19207.2,428000.44,31,0,12324.62,6002.25,0.0,0.0,0.0
2024-03-31,2,24,41,144,85,100,0,100,8113.0,171103.17,31,4,8113.0,0.0,0.0,0.0,0.0
2024-03-31,2,25,43,294,151,161,25,186,2436.6,46780.1,31,1,2109.1,0.0,0.0,0.0,0.0
2024-03-31,2,26,59,289,141,189,18,207,11515.41,259847.73,31,0,10514.07,0.0,0.0,0.0,0.0
2024-03-31,2,27,162,0,65,97,0,97,7634.87,308543.2,31,0,0.0,7634.87,0.0,0.0,0.0
2024-03-31,2,28,117,174,93,198,0,198,2001.78,36557.76,31,0,1759.14,242.64,0.0,0.0,0.0
2024-03-31,2,29,143,149,188,90,14,104,1510.08,41396.52,31,1,1306.8,0.0,0.0,0.0,0.0
2024-03-31,2,30,93,143,168,68,0,68,2035.92,118113.3,31,0,2035.92,0.0,0.0,0.0,0.0
2024-03-31,2,31,92,146,115,123,0,123,2638.35,75160.8,31,0,2638.35,0.0,0.0,0.0,0.0
2024-03-31,2,32,138,134,129,116,27,143,1510.08,37762.56,31,0,1224.96,0.0,0.0,0.0,0.0
2024-03-31,3,1,113,166,99,168,12,180,13919.4,286352.99,31,0,12836.78,0.0,0.0,154.66,0.0
2024-03-31,3,2,186,0,121,40,25,65,3822.0,243020.4,31,0,0.0,2352.0,0.0,0.0,0.0
2024-03-31,3,3,49,158,79,128,0,128,4337.92,128510.88,31,0,4337.92,0.0,0.0,0.0,0.0
2024-03-31,3,4,132,149,110,146,25,171,13368.78,312329.1,31,0,11414.28,0.0,0.0,0.0,0.0
2024-03-31,3,5,110,152,104,149,9,158,887.96,31185.38,31,0,837.38,0.0,0.0,0.0,0.0
2024-03-31,3,6,190,0,92,98,0,98,1081.92,50198.88,31,0,0.0,1081.92,0.0,0.0,0.0
2024-03-31,3,7,92,144,134,102,0,102,5772.18,240620.68,31,0,5772.18,0.0,0.0,0.0,0.0
2024-03-31,3,8,196,0,141,55,0,55,2560.25,160969.9,31,0,0.0,2560.25,0.0,0.0,0.0
2024-03-31,3,9,136,0,52,54,30,84,858.48,38549.84,31,0,0.0,0.0,0.0,551.88,0.0
2024-03-31,3,10,163,0,89,74,0,74,4701.22,220258.51,31,0,0.0,4701.22,0.0,0.0,0.0
2024-03-31,3,11,78,151,134,86,9,95,5075.85,225581.46,31,0,4594.98,0.0,0.0,0.0,0.0
2024-03-31,3,12,65,141,141,65,0,65,3809.65,234615.83,31,0,3809.65,0.0,0.0,0.0,0.0
2024-03-31,3,13,121,0,102,19,0,19,1390.8,208400.4,31,0,0.0,0.0,0.0,0.0,1390.8
2024-03-31,3,14,203,0,70,120,13,133,7981.33,306171.02,31,0,0.0,7201.2,0.0,0.0,0.0
2024-03-31,3,15,167,0,97,70,0,70,3234.7,169405.86,31,0,0.0,3234.7,0.0,0.0,0.0
2024-03-31,3,16,107,124,135,88,8,96,2139.84,62768.64,31,0,1961.52,0.0,0.0,0.0,0.0
2024-03-31,3,17,202,0,79,118,5,123,9099.54,347558.04,31,0,0.0,8729.64,0.0,0.0,0.0
2024-03-31,3,18,202,0,91,108,3,111,5187.03,243042.73,31,0,0.0,5046.84,0.0,0.0,0.0
2024-03-31,3,19,202,0,115,87,0,87,1186.68,51081.8,31,0,0.0,1186.68,0.0,0.0,0.0
2024-03-31,3,20,189,0,37,146,6,152,8892.0,297589.5,31,0,0.0,8541.0,0.0,0.0,0.0
2024-03-31,3,21,176,162,178,160,0,160,3420.8,76454.88,31,0,3420.8,0.0,0.0,0.0,0.0
2024-03-31,3,22,178,0,75,76,27,103,1931.25,75243.75,31,0,0.0,1425.0,0.0,0.0,0.0
2024-03-31,3,23,122,154,87,186,3,189,15125.67,369018.33,31,0,12324.62,2560.96,0.0,0.0,0.0
2024-03-31,3,24,106,132,130,108,0,108,8762.04,273083.58,31,0,8762.04,0.0,0.0,0.0,0.0
2024-03-31,3,25,208,0,109,93,6,99,1296.9,61150.8,31,0,0.0,1218.3,0.0,0.0,0.0
2024-03-31,3,26,155,0,86,69,0,69,3838.47,192757.95,31,0,0.0,3838.47,0.0,0.0,0.0
2024-03-31,3,27,92,152,133,111,0,111,8736.81,334911.05,31,0,8736.81,0.0,0.0,0.0,0.0
2024-03-31,3,28,182,0,72,73,37,110,1112.1,45676.98,31,0,0.0,738.03,0.0,0.0,0.0
2024-03-31,3,29,162,0,102,60,0,60,871.2,52344.6,31,0,0.0,871.2,0.0,0.0,0.0
2024-03-31,3,30,131,152,72,211,0,211,6317.34,115837.86,31,0,4550.88,1766.46,0.0,0.0,0.0
2024-03-31,3,31,139,0,35,104,0,104,2230.8,83311.8,31,0,0.0,0.0,2230.8,0.0,0.0
2024-03-31,3,32,54,132,93,65,28,93,982.08,39821.76,31,0,686.4,0.0,0.0,0.0,0.0
2024-04-30,1,1,125,150,153,113,9,122,9434.26,227582.19,30,1,8738.29,0.0,0.0,0.0,0.0
2024-04-30,1,2,140,154,159,135,0,135,7938.0,230496.0,30,0,7938.0,0.0,0.0,0.0,0.0
2024-04-30,1,3,16,154,49,121,0,121,4100.69,149522.68,30,0,4100.69,0.0,0.0,0.0,0.0
2024-04-30,1,4,182,0,142,40,0,40,3127.2,288249.66,30,0,0.0,3127.2,0.0,0.0,0.0
2024-04-30,1,5,119,146,73,185,7,192,1079.04,27448.08,30,0,820.52,219.18,0.0,0.0,0.0
2024-04-30,1,6,157,152,86,223,0,223,2461.92,39203.04,30,0,1678.08,783.84,0.0,0.0,0.0
2024-04-30,1,7,157,162,167,152,0,152,8601.68,198517.72,30,0,8601.68,0.0,0.0,0.0,0.0
2024-04-30,1,8,208,0,130,60,18,78,3630.9,170652.3,30,0,0.0,2793.0,0.0,0.0,0.0
2024-04-30,1,9,152,151,152,141,10,151,1543.22,27144.32,30,1,1441.02,0.0,0.0,0.0,0.0
2024-04-30,1,10,187,0,131,39,17,56,3557.68,237538.67,30,0,0.0,2477.67,0.0,0.0,0.0
2024-04-30,1,11,139,142,73,192,16,208,11113.44,180753.69,30,0,7587.06,2671.5,0.0,0.0,0.0
2024-04-30,1,12,181,158,184,155,0,155,9084.55,232974.75,30,0,9084.55,0.0,0.0,0.0,0.0
2024-04-30,1,13,161,0,32,129,0,129,9442.8,303048.0,30,0,0.0,9442.8,0.0,0.0,0.0
2024-04-30,1,14,122,0,44,78,0,78,4680.78,176789.46,30,0,0.0,4680.78,0.0,0.0,0.0
2024-04-30,1,15,189,0,162,27,0,27,1247.67,165385.59,30,0,0.0,1247.67,0.0,0.0,0.0
2024-04-30,1,16,145,140,145,119,21,140,3120.6,63793.98,30,1,2652.51,0.0,0.0,0.0,0.0
2024-04-30,1,17,278,0,99,179,0,179,13242.42,481387.86,30,0,0.0,10431.18,2811.24,0.0,0.0
2024-04-30,1,18,251,0,145,77,29,106,4953.38,255659.83,30,0,0.0,3598.21,0.0,0.0,0.0
2024-04-30,1,19,178,0,129,18,31,49,668.36,47808.2,30,0,0.0,245.52,0.0,0.0,0.0
2024-04-30,1,20,195,0,79,116,0,116,6786.0,273604.5,30,0,0.0,6786.0,0.0,0.0,0.0
2024-04-30,1,21,282,0,169,108,5,113,2415.94,119150.74,30,0,0.0,2309.04,0.0,0.0,0.0
2024-04-30,1,22,138,149,64,208,15,223,4181.25,87843.75,30,0,2793.75,0.0,0.0,1106.25,0.0
2024-04-30,1,23,225,0,154,71,0,71,5682.13,336286.06,30,0,0.0,5682.13,0.0,0.0,0.0
2024-04-30,1,24,17,276,88,191,14,205,16631.65,320706.89,30,0,15495.83,0.0,0.0,0.0,0.0
2024-04-30,1,25,78,153,56,165,10,175,2292.5,50972.1,30,0,2004.3,157.2,0.0,0.0,0.0
2024-04-30,1,26,140,147,76,197,14,211,11737.93,251447.6,30,0,8177.61,0.0,2781.5,0.0,0.0
2024-04-30,1,27,218,0,122,82,14,96,7556.16,373715.08,30,0,0.0,6454.22,0.0,0.0,0.0
2024-04-30,1,28,197,0,74,88,35,123,1243.53,43260.69,30,0,0.0,889.68,0.0,0.0,0.0
2024-04-30,1,29,112,147,113,125,21,146,2119.92,64134.84,30,0,1815.0,0.0,0.0,0.0,0.0
2024-04-30,1,30,122,154,85,188,3,191,5718.54,118921.68,30,0,4610.76,1017.96,0.0,0.0,0.0
2024-04-30,1,31,137,141,60,198,20,218,4676.1,84362.85,30,0,3024.45,1222.65,0.0,0.0,0.0
2024-04-30,1,32,80,136,54,162,0,162,1710.72,49441.92,30,0,1436.16,274.56,0.0,0.0,0.0
2024-04-30,2,1,95,150,47,198,0,198,15311.34,356723.29,30,0,11599.5,3711.84,0.0,0.0,0.0
2024-04-30,2,2,93,147,97,143,0,143,8408.4,349742.4,30,0,8408.4,0.0,0.0,0.0,0.0
2024-04-30,2,3,233,0,133,100,0,100,3389.0,151013.84,30,0,0.0,3389.0,0.0,0.0,0.0
2024-04-30,2,4,228,0,174,51,3,54,4221.72,292862.28,30,0,0.0,3987.18,0.0,0.0,0.0
2024-04-30,2,5,142,151,92,198,3,201,1129.62,19962.24,30,0,848.62,264.14,0.0,0.0,0.0
2024-04-30,2,6,212,0,150,62,0,62,684.48,48498.72,30,0,0.0,684.48,0.0,0.0,0.0
2024-04-30,2,7,154,161,113,202,0,202,11431.18,188331.52,30,0,9110.99,0.0,2320.19,0.0,0.0
2024-04-30,2,8,68,156,83,141,0,141,6563.55,195091.05,30,0,6563.55,0.0,0.0,0.0,0.0
2024-04-30,2,9,90,169,90,120,49,169,1727.18,16413.32,30,6,1226.4,0.0,0.0,0.0,0.0
2024-04-30,2,10,193,0,99,94,0,94,5971.82,243701.08,30,0,0.0,5971.82,0.0,0.0,0.0
2024-04-30,2,11,89,156,102,143,0,143,7640.49,207628.98,30,0,7640.49,0.0,0.0,0.0,0.0
2024-04-30,2,12,68,144,92,120,0,120,7033.2,208417.16,30,0,7033.2,0.0,0.0,0.0,0.0
2024-04-30,2,13,162,0,62,100,0,100,7320.0,305756.4,30,0,0.0,7320.0,0.0,0.0,0.0
2024-04-30,2,14,168,145,158,155,0,155,9301.55,226717.78,30,0,8701.45,600.1,0.0,0.0,0.0
2024-04-30,2,15,225,0,97,102,26,128,5914.88,241816.93,30,0,0.0,4713.42,0.0,0.0,0.0
2024-04-30,2,16,148,124,81,176,15,191,4257.39,90430.53,30,0,2763.96,1159.08,0.0,0.0,0.0
2024-04-30,2,17,203,0,113,76,14,90,6658.2,363093.84,30,0,0.0,5622.48,0.0,0.0,0.0
2024-04-30,2,18,156,157,83,209,21,230,10747.9,232294.83,30,0,7336.61,2429.96,0.0,0.0,0.0
2024-04-30,2,19,160,157,141,171,5,176,2400.64,49704.16,30,0,2141.48,190.96,0.0,0.0,0.0
2024-04-30,2,20,80,167,128,86,33,119,6961.5,243711.0,30,0,5031.0,0.0,0.0,0.0,0.0
2024-04-30,2,21,95,147,129,113,0,113,2415.94,111453.94,30,0,2415.94,0.0,0.0,0.0,0.0
2024-04-30,2,22,177,0,78,82,17,99,1856.25,78881.25,30,0,0.0,1537.5,0.0,0.0,0.0
2024-04-30,2,23,240,0,165,69,6,75,6002.25,390946.55,30,0,0.0,5522.07,0.0,0.0,0.0
2024-04-30,2,24,100,122,80,135,7,142,11520.46,267647.87,30,0,9897.86,1054.69,0.0,0.0,0.0
2024-04-30,2,25,186,176,178,178,6,184,2410.4,57928.2,30,0,2305.6,26.2,0.0,0.0,0.0
2024-04-30,2,26,207,0,119,69,19,88,4895.44,233868.52,30,0,0.0,3838.47,0.0,0.0,0.0
2024-04-30,2,27,97,155,52,183,17,200,15742.0,328299.41,30,0,12200.05,0.0,2203.88,0.0,0.0
2024-04-30,2,28,198,0,47,147,4,151,1526.61,53663.88,30,0,0.0,1486.17,0.0,0.0,0.0
2024-04-30,2,29,104,166,156,102,12,114,1655.28,49150.2,30,3,1481.04,0.0,0.0,0.0,0.0
2024-04-30,2,30,68,152,95,125,0,125,3742.5,152125.14,30,0,3742.5,0.0,0.0,0.0,0.0
2024-04-30,2,31,123,141,88,156,20,176,3775.2,88266.75,30,0,3024.45,321.75,0.0,0.0,0.0
2024-04-30,2,32,143,0,66,74,3,77,813.12,33844.8,30,0,0.0,781.44,0.0,0.0,0.0
2024-04-30,3,1,180,0,76,101,3,104,8042.32,309783.98,30,0,0.0,7810.33,0.0,0.0,0.0
2024-04-30,3,2,65,144,122,81,6,87,5115.6,263776.8,30,0,4762.8,0.0,0.0,0.0,0.0
2024-04-30,3,3,128,150,88,171,19,190,6439.1,159350.78,30,0,5083.5,711.69,0.0,0.0,0.0
2024-04-30,3,4,171,0,110,51,10,61,4768.98,244312.5,30,0,0.0,3987.18,0.0,0.0,0.0
2024-04-30,3,5,158,144,123,160,19,179,1005.98,21080.62,30,0,809.28,89.92,0.0,0.0,0.0
2024-04-30,3,6,98,141,150,89,0,89,982.56,36167.04,30,0,982.56,0.0,0.0,0.0,0.0
2024-04-30,3,7,102,155,89,168,0,168,9507.12,188048.57,30,0,8771.45,735.67,0.0,0.0,0.0
2024-04-30,3,8,55,256,211,100,0,100,4655.0,140999.95,30,0,4655.0,0.0,0.0,0.0,0.0
2024-04-30,3,9,84,145,92,137,0,137,1400.14,38887.1,30,0,1400.14,0.0,0.0,0.0,0.0
2024-04-30,3,10,74,147,107,91,23,114,7242.42,320254.73,30,0,5781.23,0.0,0.0,0.0,0.0
2024-04-30,3,11,95,143,97,136,5,141,7533.63,132987.27,30,0,7266.48,0.0,0.0,0.0,0.0
2024-04-30,3,12,65,142,52,86,69,155,9084.55,259700.91,30,0,5040.46,0.0,0.0,0.0,0.0
2024-04-30,3,13,19,296,97,213,5,218,15957.6,173191.2,30,2,15591.6,0.0,0.0,0.0,0.0
2024-04-30,3,14,133,148,124,116,41,157,9421.57,224377.39,30,0,6961.16,0.0,0.0,0.0,0.0
2024-04-30,3,15,70,155,107,105,13,118,5452.78,255448.88,30,0,4852.05,0.0,0.0,0.0,0.0
2024-04-30,3,16,96,126,98,124,0,124,2763.96,72732.27,30,0,2763.96,0.0,0.0,0.0,0.0
2024-04-30,3,17,123,151,94,180,0,180,13316.4,512385.48,30,0,11170.98,0.0,2145.42,0.0,0.0
2024-04-30,3,18,111,157,55,195,18,213,9953.49,299492.57,30,0,7336.61,0.0,1775.74,0.0,0.0
2024-04-30,3,19,87,141,84,144,0,144,1964.16,57533.52,30,0,1923.24,0.0,40.92,0.0,0.0
2024-04-30,3,20,152,145,101,191,5,196,11466.0,372060.0,30,0,8482.5,0.0,2691.0,0.0,0.0
2024-04-30,3,21,160,156,124,178,14,192,4104.96,87144.88,30,0,3335.28,470.36,0.0,0.0,0.0
2024-04-30,3,22,103,153,145,66,45,111,2081.25,58725.0,30,0,1237.5,0.0,0.0,0.0,0.0
2024-04-30,3,23,189,149,36,298,4,302,24169.06,499227.14,30,0,11924.47,11924.47,0.0,0.0,0.0
2024-04-30,3,24,108,130,108,130,0,130,10546.9,236088.3,30,0,10546.9,0.0,0.0,0.0,0.0
2024-04-30,3,25,99,146,99,128,18,146,1912.6,42876.3,30,0,1676.8,0.0,0.0,0.0,0.0
2024-04-30,3,26,69,155,88,136,0,136,7565.68,183189.59,30,0,7565.68,0.0,0.0,0.0,0.0
2024-04-30,3,27,111,144,73,182,0,182,14325.22,336327.83,30,0,11334.24,2990.98,0.0,0.0,0.0
2024-04-30,3,28,110,161,193,78,0,78,788.58,12344.31,30,12,788.58,0.0,0.0,0.0,0.0
2024-04-30,3,29,60,155,116,77,22,99,1437.48,50413.44,30,2,1118.04,0.0,0.0,0.0,0.0
2024-04-30,3,30,211,0,100,111,0,111,3323.34,152364.66,30,0,0.0,3323.34,0.0,0.0,0.0
2024-04-30,3,31,104,161,50,190,25,215,4611.75,58708.65,30,0,3453.45,0.0,0.0,622.05,0.0
2024-04-30,3,32,93,250,175,151,17,168,1774.08,41733.12,30,0,1594.56,0.0,0.0,0.0,0.0
2024-05-31,1,1,122,179,168,133,0,133,10284.89,229128.79,31,0,10284.89,0.0,0.0,0.0,0.0
2024-05-31,1,2,135,150,88,197,0,197,11583.6,221382.0,31,0,8820.0,2763.6,0.0,0.0,0.0
2024-05-31,1,3,121,144,60,193,12,205,6947.45,183582.13,31,0,4880.16,1660.61,0.0,0.0,0.0
2024-05-31,1,4,40,152,116,76,0,76,5941.68,323508.84,31,0,5941.68,0.0,0.0,0.0,0.0
2024-05-31,1,5,192,0,192,0,0,0,0.0,18034.58,31,3,0.0,0.0,0.0,0.0,0.0
2024-05-31,1,6,223,0,48,159,16,175,1932.0,64451.52,31,0,0.0,1678.08,77.28,0.0,0.0
2024-05-31,1,7,152,0,74,56,22,78,4414.02,196084.35,31,0,0.0,3169.04,0.0,0.0,0.0
2024-05-31,1,8,78,124,117,85,0,85,3956.75,218226.4,31,0,3956.75,0.0,0.0,0.0,0.0
2024-05-31,1,9,151,141,140,152,0,152,1553.44,43721.16,31,0,1441.02,112.42,0.0,0.0,0.0
2024-05-31,1,10,56,156,112,100,0,100,6353.0,250244.67,31,1,6353.0,0.0,0.0,0.0,0.0
2024-05-31,1,11,208,150,164,179,15,194,10365.42,228092.67,31,0,8014.5,1549.47,0.0,0.0,0.0
2024-05-31,1,12,155,0,94,21,40,61,3575.21,220314.99,31,0,0.0,1230.81,0.0,0.0,0.0
2024-05-31,1,13,129,149,130,109,39,148,10833.6,207302.4,31,0,7978.8,0.0,0.0,0.0,0.0
2024-05-31,1,14,78,141,129,90,0,90,5400.9,217356.22,31,0,5400.9,0.0,0.0,0.0,0.0
2024-05-31,1,15,27,150,66,111,0,111,5129.31,149443.14,31,2,5129.31,0.0,0.0,0.0,0.0
2024-05-31,1,16,140,0,65,75,0,75,1671.75,74916.69,31,0,0.0,1671.75,0.0,0.0,0.0
2024-05-31,1,17,179,146,156,158,11,169,12502.62,307164.96,31,0,10801.08,0.0,887.76,0.0,0.0
2024-05-31,1,18,106,153,145,114,0,114,5327.22,212014.01,31,0,5327.22,0.0,0.0,0.0,0.0
2024-05-31,1,19,49,151,146,17,37,54,736.56,45762.2,31,0,231.88,0.0,0.0,0.0,0.0
2024-05-31,1,20,116,143,37,212,10,222,12987.0,379021.5,31,0,8365.5,0.0,4036.5,0.0,0.0
2024-05-31,1,21,113,155,112,135,21,156,3335.28,97770.74,31,0,2886.3,0.0,0.0,0.0,0.0
2024-05-31,1,22,223,0,151,68,4,72,1350.0,86625.0,31,0,0.0,1275.0,0.0,0.0,0.0
2024-05-31,1,23,71,153,71,138,15,153,12244.59,420397.59,31,0,11044.14,0.0,0.0,0.0,0.0
2024-05-31,1,24,205,0,132,55,18,73,5922.49,371981.05,31,0,0.0,4462.15,0.0,0.0,0.0
2024-05-31,1,25,175,0,144,4,27,31,406.1,43793.3,31,0,0.0,52.4,0.0,0.0,0.0
2024-05-31,1,26,211,0,95,100,16,116,6453.08,290110.45,31,0,0.0,5563.0,0.0,0.0,0.0
2024-05-31,1,27,96,142,64,167,7,174,13695.54,437312.76,31,0,11176.82,0.0,1967.75,0.0,0.0
2024-05-31,1,28,123,146,131,138,0,138,1395.18,44443.56,31,0,1395.18,0.0,0.0,0.0,0.0
2024-05-31,1,29,146,144,75,215,0,215,3121.8,60374.16,31,0,2090.88,1030.92,0.0,0.0,0.0
2024-05-31,1,30,191,0,148,31,12,43,1287.42,114670.2,31,0,0.0,928.14,0.0,0.0,0.0
2024-05-31,1,31,218,0,132,79,7,86,1844.7,102166.35,31,0,0.0,1694.55,0.0,0.0,0.0
2024-05-31,1,32,162,0,119,43,0,43,454.08,43739.52,31,0,0.0,454.08,0.0,0.0,0.0
2024-05-31,2,1,198,0,97,91,10,101,7810.33,361827.07,31,0,0.0,7037.03,0.0,0.0,0.0
2024-05-31,2,2,143,0,66,57,20,77,4527.6,216325.2,31,0,0.0,3351.6,0.0,0.0,0.0
2024-05-31,2,3,100,143,106,85,52,137,4642.93,168501.08,31,0,2880.65,0.0,0.0,0.0,0.0
2024-05-31,2,4,54,143,47,150,0,150,11727.0,373778.58,31,0,11179.74,0.0,547.26,0.0,0.0
2024-05-31,2,5,201,0,57,133,11,144,809.28,30297.42,31,0,0.0,747.46,0.0,0.0,0.0
2024-05-31,2,6,62,153,116,99,0,99,1092.96,49558.56,31,0,1092.96,0.0,0.0,0.0,0.0
2024-05-31,2,7,202,0,99,103,0,103,5828.77,264954.38,31,0,0.0,5828.77,0.0,0.0,0.0
2024-05-31,2,8,141,0,141,0,0,0,0.0,97336.05,31,5,0.0,0.0,0.0,0.0,0.0
2024-05-31,2,9,169,0,121,32,16,48,490.56,33766.88,31,0,0.0,327.04,0.0,0.0,0.0
2024-05-31,2,10,94,147,148,76,17,93,5908.29,234997.47,31,0,4828.28,0.0,0.0,0.0,0.0
2024-05-31,2,11,143,165,143,160,5,165,8815.95,184012.92,31,1,8548.8,0.0,0.0,0.0,0.0
2024-05-31,2,12,120,0,120,0,0,0,0.0,141425.93,31,4,0.0,0.0,0.0,0.0,0.0
2024-05-31,2,13,100,141,123,102,16,118,8637.6,339501.6,31,0,7466.4,0.0,0.0,0.0,0.0
2024-05-31,2,14,155,0,97,58,0,58,3480.58,241120.18,31,0,0.0,3480.58,0.0,0.0,0.0
2024-05-31,2,15,128,148,92,153,31,184,8502.64,124582.16,31,0,6839.08,0.0,231.05,0.0,0.0
2024-05-31,2,16,191,130,178,134,9,143,3187.47,63905.43,31,0,2897.7,89.16,0.0,0.0,0.0
2024-05-31,2,17,90,147,63,174,0,174,12872.52,373894.92,31,0,10875.06,0.0,1997.46,0.0,0.0
2024-05-31,2,18,230,0,116,110,4,114,5327.22,238229.54,31,0,0.0,5140.3,0.0,0.0,0.0
2024-05-31,2,19,176,0,103,73,0,73,995.72,56878.8,31,0,0.0,995.72,0.0,0.0,0.0
2024-05-31,2,20,119,152,141,130,0,130,7605.0,212238.0,31,0,7605.0,0.0,0.0,0.0,0.0
2024-05-31,2,21,113,151,78,172,14,186,3976.68,104911.66,31,0,3228.38,448.98,0.0,0.0,0.0
2024-05-31,2,22,99,152,123,108,20,128,2400.0,86568.75,31,0,2025.0,0.0,0.0,0.0,0.0
2024-05-31,2,23,75,165,104,136,0,136,10884.08,353652.57,31,0,10884.08,0.0,0.0,0.0,0.0
2024-05-31,2,24,142,122,133,72,59,131,10628.03,377579.02,31,0,5841.36,0.0,0.0,0.0,0.0
2024-05-31,2,25,184,0,100,75,9,84,1100.4,62473.9,31,0,0.0,982.5,0.0,0.0,0.0
2024-05-31,2,26,88,155,89,149,5,154,8567.02,265188.21,31,0,8288.87,0.0,0.0,0.0,0.0
2024-05-31,2,27,200,0,136,64,0,64,5037.44,327118.76,31,0,0.0,5037.44,0.0,0.0,0.0
2024-05-31,2,28,151,0,114,37,0,37,374.07,32604.75,31,0,0.0,0.0,374.07,0.0,0.0
2024-05-31,2,29,114,143,134,102,21,123,1785.96,31188.96,31,2,1481.04,0.0,0.0,0.0,0.0
2024-05-31,2,30,125,144,61,196,12,208,6227.52,122604.3,31,0,4311.36,1556.88,0.0,0.0,0.0
2024-05-31,2,31,176,142,208,105,5,110,2359.5,86979.75,31,0,2252.25,0.0,0.0,0.0,0.0
2024-05-31,2,32,77,270,154,162,31,193,2038.08,35449.92,31,0,1710.72,0.0,0.0,0.0,0.0
2024-05-31,3,1,104,143,141,90,16,106,8196.98,355331.35,31,0,6959.7,0.0,0.0,0.0,0.0
2024-05-31,3,2,87,143,93,137,0,137,8055.6,274713.6,31,0,8055.6,0.0,0.0,0.0,0.0
2024-05-31,3,3,190,151,162,179,0,179,6066.31,131323.75,31,0,5117.39,948.92,0.0,0.0,0.0
2024-05-31,3,4,61,164,89,120,16,136,10632.48,316863.54,31,0,9381.6,0.0,0.0,0.0,0.0
2024-05-31,3,5,179,141,97,207,16,223,1253.26,24171.62,31,0,792.42,370.92,0.0,0.0,0.0
2024-05-31,3,6,89,147,31,177,28,205,2263.2,76518.24,31,0,1622.88,331.2,0.0,0.0,0.0
2024-05-31,3,7,168,0,57,79,32,111,6281.49,265067.56,31,0,0.0,4470.61,0.0,0.0,0.0
2024-05-31,3,8,100,130,26,204,0,204,9496.2,251230.35,31,0,6051.5,3444.7,0.0,0.0,0.0
2024-05-31,3,9,137,144,144,121,16,137,1400.14,30005.92,31,0,1236.62,0.0,0.0,0.0,0.0
2024-05-31,3,10,114,143,94,139,24,163,10355.39,316697.05,31,0,8830.67,0.0,0.0,0.0,0.0
2024-05-31,3,11,141,141,136,146,0,146,7800.78,201431.1,31,0,7533.63,267.15,0.0,0.0,0.0
2024-05-31,3,12,155,143,143,148,7,155,9084.55,291057.26,31,0,8381.23,293.05,0.0,0.0,0.0
2024-05-31,3,13,218,0,46,172,0,172,12590.4,425292.0,31,0,0.0,12590.4,0.0,0.0,0.0
2024-05-31,3,14,157,141,154,144,0,144,8641.44,274485.74,31,0,8461.41,180.03,0.0,0.0,0.0
2024-05-31,3,15,118,143,168,84,9,93,4297.53,149212.09,31,0,3881.64,0.0,0.0,0.0,0.0
2024-05-31,3,16,124,150,150,108,16,124,2763.96,61966.2,31,0,2407.32,0.0,0.0,0.0,0.0
2024-05-31,3,17,180,158,140,198,0,198,14648.04,265958.1,31,0,11688.84,2959.2,0.0,0.0,0.0
2024-05-31,3,18,213,143,162,155,39,194,9065.62,202621.28,31,0,6682.39,560.76,0.0,0.0,0.0
2024-05-31,3,19,144,0,78,66,0,66,900.24,49922.4,31,0,0.0,900.24,0.0,0.0,0.0
2024-05-31,3,20,196,142,124,164,50,214,12519.0,265122.0,31,0,8307.0,1287.0,0.0,0.0,0.0
2024-05-31,3,21,192,146,122,194,22,216,4618.08,96103.1,31,0,3121.48,1026.24,0.0,0.0,0.0
2024-05-31,3,22,111,152,160,103,0,103,1931.25,81450.0,31,0,1931.25,0.0,0.0,0.0,0.0
2024-05-31,3,23,302,0,107,177,18,195,15605.85,601985.66,31,0,0.0,11924.47,2240.84,0.0,0.0
2024-05-31,3,24,130,130,94,166,0,166,13467.58,481668.81,31,0,10546.9,2920.68,0.0,0.0,0.0
2024-05-31,3,25,146,0,115,8,23,31,406.1,39260.7,31,0,0.0,104.8,0.0,0.0,0.0
2024-05-31,3,26,136,0,132,4,0,4,222.52,114375.28,31,0,0.0,222.52,0.0,0.0,0.0
2024-05-31,3,27,182,0,116,66,0,66,5194.86,355139.52,31,0,0.0,5194.86,0.0,0.0,0.0
