ShipmentID,OrderID,Date,WarehouseID,ProductID,Units,COGSUSD,RevenueUSD,CycleUnitDays,OnTimeUnits
471,469,2024-01-19,2,15,20,924.2,1432.6,40,20
472,470,2024-01-19,2,12,22,1289.42,1998.7,44,22
473,471,2024-01-19,2,30,7,209.58,324.87,14,7
474,472,2024-01-19,2,25,7,91.7,142.1,14,7
475,473,2024-01-19,2,10,22,1397.66,2166.34,44,22
476,474,2024-01-19,2,9,22,224.84,348.48,44,22
477,475,2024-01-19,2,25,14,183.4,284.2,28,14
478,476,2024-01-19,2,32,4,42.24,65.48,8,4
479,477,2024-01-19,2,8,11,512.05,793.65,22,11
480,478,2024-01-19,2,11,6,320.58,496.92,12,6
481,479,2024-01-19,3,16,13,289.77,449.15,26,13
482,480,2024-01-19,3,27,3,236.13,366.0,6,3
483,481,2024-01-19,3,23,15,1200.45,1860.75,30,15
484,482,2024-01-19,3,19,19,259.16,401.66,38,19
485,483,2024-01-19,3,13,6,439.2,680.76,12,6
486,484,2024-01-19,3,10,12,762.36,1181.64,24,12
487,485,2024-01-19,3,15,13,600.73,931.19,26,13
488,486,2024-01-19,3,3,10,338.9,525.3,20,10
489,487,2024-01-19,3,19,20,272.8,422.8,40,20
490,488,2024-01-19,3,31,16,343.2,532.0,32,16
491,489,2024-01-19,3,8,3,139.65,216.45,6,3
492,490,2024-01-19,3,22,19,356.25,552.14,38,19
493,491,2024-01-22,1,24,3,243.39,377.25,12,3
494,492,2024-01-22,1,17,17,1257.66,1949.39,68,17
495,493,2024-01-22,1,29,5,72.6,112.55,20,5
496,494,2024-01-22,1,18,8,373.84,579.44,32,8
497,495,2024-01-22,1,5,8,44.96,69.68,32,8
498,496,2024-01-22,1,30,9,269.46,417.69,36,9
499,497,2024-01-22,1,14,8,480.08,744.16,32,8
500,498,2024-01-22,1,16,8,178.32,276.4,32,8
501,499,2024-01-22,1,5,7,39.34,60.97,28,7
502,500,2024-01-22,1,25,5,65.5,101.5,20,5
503,501,2024-01-22,1,4,16,1250.88,1938.88,64,16
504,502,2024-01-22,1,27,12,944.52,1464.0,48,12
505,503,2024-01-22,2,32,22,232.32,360.14,88,22
506,504,2024-01-22,2,28,20,202.2,313.4,80,20
507,505,2024-01-22,2,17,3,221.94,344.01,12,3
508,506,2024-01-22,2,1,8,618.64,958.88,32,8
509,507,2024-01-22,2,28,9,90.99,141.03,36,9
510,508,2024-01-22,2,16,10,222.9,345.5,40,10
511,509,2024-01-22,2,14,16,960.16,1488.32,64,16
512,510,2024-01-22,2,32,22,232.32,360.14,88,22
513,511,2024-01-22,2,25,3,39.3,60.9,12,3
514,512,2024-01-22,2,19,10,136.4,211.4,40,10
515,513,2024-01-22,2,2,5,294.0,455.7,20,5
516,514,2024-01-22,3,26,18,1001.34,1552.14,72,18
517,515,2024-01-22,3,25,19,248.9,385.7,76,19
518,516,2024-01-22,3,2,21,1234.8,1913.94,84,21
519,517,2024-01-22,3,20,6,351.0,544.02,24,6
520,518,2024-01-22,3,31,22,471.9,731.5,88,22
521,519,2024-01-22,3,20,19,1111.5,1722.73,76,19
522,520,2024-01-22,3,20,9,526.5,816.03,36,9
523,521,2024-01-22,3,24,9,730.17,1131.75,36,9
524,522,2024-01-22,3,12,18,1054.98,1635.3,72,18
525,523,2024-01-22,3,28,18,181.98,282.06,72,18
526,524,2024-01-22,3,24,13,1054.69,1634.75,52,13
527,525,2024-01-22,3,19,6,81.84,126.84,24,6
528,526,2024-01-22,3,28,17,171.87,266.39,68,17
529,527,2024-01-23,1,6,22,242.88,376.42,88,0
530,528,2024-01-23,1,32,3,31.68,49.11,12,0
531,529,2024-01-23,1,21,19,406.22,629.66,76,19
532,530,2024-01-23,1,20,14,819.0,1269.38,56,14
533,531,2024-01-23,1,16,21,468.09,725.55,84,0
534,532,2024-01-23,1,14,18,1080.18,1674.36,72,0
535,533,2024-01-23,1,27,6,472.26,732.0,24,0
536,534,2024-01-23,1,14,8,480.08,744.16,32,8
537,535,2024-01-23,1,17,22,1627.56,2522.74,88,0
538,536,2024-01-23,1,30,10,299.4,464.1,40,0
539,537,2024-01-23,2,15,8,369.68,573.04,32,0
540,538,2024-01-23,2,12,11,644.71,999.35,44,0
541,539,2024-01-23,2,12,19,1113.59,1726.15,76,0
542,540,2024-01-23,2,23,22,1760.66,2729.1,88,0
543,541,2024-01-23,2,11,11,587.73,911.02,44,0
544,543,2024-01-23,2,3,9,305.01,472.77,36,0
545,544,2024-01-23,2,28,21,212.31,329.07,84,21
546,545,2024-01-23,2,26,19,1056.97,1638.37,76,0
547,546,2024-01-23,2,3,3,101.67,157.59,12,3
548,547,2024-01-23,2,7,5,282.95,438.55,20,5
549,548,2024-01-23,2,13,3,219.6,340.38,12,0
550,549,2024-01-23,3,4,5,390.9,605.9,20,5
551,550,2024-01-23,3,28,9,90.99,141.03,36,0
552,551,2024-01-23,3,4,6,469.08,727.08,24,6
553,552,2024-01-23,3,9,18,183.96,285.12,72,0
554,553,2024-01-23,3,31,8,171.6,266.0,32,8
555,554,2024-01-23,3,19,3,40.92,63.42,12,0
556,555,2024-01-23,3,19,6,81.84,126.84,24,6
557,556,2024-01-23,3,31,18,386.1,598.5,72,18
558,557,2024-01-23,3,5,21,118.02,182.91,84,21
559,558,2024-01-23,3,7,21,1188.39,1841.91,84,0
560,559,2024-01-23,3,4,6,469.08,727.08,24,0
561,560,2024-01-23,3,25,8,104.8,162.4,32,0
562,561,2024-01-24,1,15,3,138.63,214.89,6,3
563,562,2024-01-24,1,8,4,186.2,288.6,8,4
564,563,2024-01-24,1,5,7,39.34,60.97,14,7
565,564,2024-01-24,1,12,16,937.76,1453.6,32,16
566,565,2024-01-24,1,26,16,890.08,1379.68,32,16
567,566,2024-01-24,1,12,15,879.15,1362.75,30,15
568,567,2024-01-24,1,4,10,781.8,1211.8,20,10
569,568,2024-01-24,1,17,11,813.78,1261.37,22,11
570,569,2024-01-24,1,23,8,640.24,992.4,16,8
571,570,2024-01-24,1,18,4,186.92,289.72,8,4
572,571,2024-01-24,1,17,6,443.88,688.02,12,6
573,572,2024-01-24,1,1,5,386.65,599.3,10,5
574,573,2024-01-24,1,15,8,369.68,573.04,16,8
575,574,2024-01-24,1,2,11,646.8,1002.54,22,11
576,575,2024-01-24,1,24,13,1054.69,1634.75,26,13
577,576,2024-01-24,2,9,10,102.2,158.4,20,10
578,577,2024-01-24,2,16,20,445.8,691.0,40,20
579,578,2024-01-24,2,13,20,1464.0,2269.2,40,20
580,579,2024-01-24,2,30,5,149.7,232.05,10,5
581,580,2024-01-24,2,26,19,1056.97,1638.37,38,19
582,581,2024-01-24,2,2,14,823.2,1275.96,28,14
583,583,2024-01-24,2,14,5,300.05,465.1,10,5
584,584,2024-01-24,2,28,21,212.31,329.07,42,21
585,585,2024-01-24,2,28,20,202.2,313.4,40,20
586,586,2024-01-24,2,8,19,884.45,1370.85,38,19
587,587,2024-01-24,3,10,14,889.42,1378.58,28,14
588,588,2024-01-24,3,17,12,887.76,1376.04,24,12
589,589,2024-01-24,3,14,8,480.08,744.16,16,8
590,590,2024-01-24,3,8,10,465.5,721.5,20,10
591,591,2024-01-24,3,11,14,748.02,1159.48,28,14
592,592,2024-01-24,3,6,6,66.24,102.66,12,6
593,593,2024-01-24,3,14,12,720.12,1116.24,24,12
594,594,2024-01-24,3,18,20,934.6,1448.6,40,20
595,595,2024-01-24,3,30,22,658.68,1021.02,44,22
596,596,2024-01-24,3,22,9,168.75,261.54,18,9
597,597,2024-01-25,1,10,20,1270.6,1969.4,40,20
598,598,2024-01-25,1,20,16,936.0,1450.72,32,16
599,599,2024-01-25,1,15,9,415.89,644.67,18,9
600,600,2024-01-25,1,5,13,73.06,113.23,26,13
601,601,2024-01-25,1,29,13,188.76,292.63,26,13
602,602,2024-01-25,1,7,11,622.49,964.81,22,11
603,603,2024-01-25,1,10,16,1016.48,1575.52,32,16
604,604,2024-01-25,1,18,21,981.33,1521.03,42,21
605,605,2024-01-25,1,20,16,936.0,1450.72,32,16
606,606,2024-01-25,1,6,8,88.32,136.88,16,8
607,607,2024-01-25,1,14,14,840.14,1302.28,28,14
608,608,2024-01-25,2,13,11,805.2,1248.06,22,11
609,609,2024-01-25,2,7,21,1188.39,1841.91,42,21
610,610,2024-01-25,2,21,8,171.04,265.12,16,8
611,611,2024-01-25,2,7,13,735.67,1140.23,26,13
612,612,2024-01-25,2,1,7,541.31,839.02,14,7
613,613,2024-01-25,2,6,11,121.44,188.21,22,11
614,614,2024-01-25,2,21,6,128.28,198.84,12,6
615,615,2024-01-25,2,5,10,56.2,87.1,20,10
616,616,2024-01-25,2,5,7,39.34,60.97,14,7
617,617,2024-01-25,2,12,10,586.1,908.5,20,10
618,618,2024-01-25,2,31,21,450.45,698.25,42,21
619,619,2024-01-25,2,17,8,591.84,917.36,16,8
620,620,2024-01-25,2,21,8,171.04,265.12,16,8
621,621,2024-01-25,3,29,17,246.84,382.67,34,17
622,622,2024-01-25,3,13,15,1098.0,1701.9,30,15
623,623,2024-01-25,3,32,10,105.6,163.7,20,10
624,624,2024-01-25,3,10,5,317.65,492.35,10,5
625,625,2024-01-25,3,17,11,813.78,1261.37,22,11
626,626,2024-01-25,3,19,15,204.6,317.1,30,15
627,627,2024-01-25,3,3,19,643.91,998.07,38,19
628,628,2024-01-25,3,25,4,52.4,81.2,8,4
629,629,2024-01-25,3,1,16,1237.28,1917.76,32,16
630,630,2024-01-25,3,1,12,927.96,1438.32,24,12
631,631,2024-01-25,3,9,21,214.62,332.64,42,21
632,632,2024-01-25,3,31,8,171.6,266.0,16,8
633,633,2024-01-25,3,7,6,339.54,526.26,12,6
634,634,2024-01-26,1,31,18,386.1,598.5,36,18
635,635,2024-01-26,1,11,6,320.58,496.92,12,6
636,636,2024-01-26,1,22,8,150.0,232.48,16,8
637,637,2024-01-26,1,9,3,30.66,47.52,6,3
638,638,2024-01-26,1,1,15,1159.95,1797.9,30,15
639,639,2024-01-26,1,18,17,794.41,1231.31,34,17
640,640,2024-01-26,1,1,20,1546.6,2397.2,40,20
641,641,2024-01-26,1,22,17,318.75,494.02,34,17
642,642,2024-01-26,1,16,20,445.8,691.0,40,20
643,643,2024-01-26,1,1,20,1546.6,2397.2,40,20
644,644,2024-01-26,1,23,7,560.21,868.35,14,7
645,645,2024-01-26,1,14,22,1320.22,2046.44,44,22
646,646,2024-01-26,1,9,21,214.62,332.64,42,21
647,647,2024-01-26,1,11,7,374.01,579.74,14,7
648,648,2024-01-26,1,12,6,351.66,545.1,12,6
649,649,2024-01-26,2,9,4,40.88,63.36,8,4
650,650,2024-01-26,2,19,9,122.76,190.26,18,9
651,651,2024-01-26,2,8,21,977.55,1515.15,42,21
652,652,2024-01-26,2,15,6,277.26,429.78,12,6
653,653,2024-01-26,2,14,3,180.03,279.06,6,3
654,654,2024-01-26,2,25,6,78.6,121.8,12,6
655,655,2024-01-26,2,32,10,105.6,163.7,20,10
656,656,2024-01-26,2,13,7,512.4,794.22,14,7
657,657,2024-01-26,2,8,3,139.65,216.45,6,3
658,658,2024-01-26,2,29,5,72.6,112.55,10,5
659,660,2024-01-26,2,16,7,156.03,241.85,14,7
660,661,2024-01-26,2,30,15,449.1,696.15,30,15
661,662,2024-01-26,2,9,4,40.88,63.36,8,4
662,663,2024-01-26,2,32,6,63.36,98.22,12,6
663,664,2024-01-26,3,5,12,67.44,104.52,24,12
664,665,2024-01-26,3,10,4,254.12,393.88,8,4
665,666,2024-01-26,3,25,12,157.2,243.6,24,12
666,667,2024-01-26,3,6,11,121.44,188.21,22,11
667,668,2024-01-26,3,28,18,181.98,282.06,36,18
668,669,2024-01-26,3,13,19,1390.8,2155.74,38,19
669,670,2024-01-26,3,8,4,186.2,288.6,8,4
670,671,2024-01-26,3,6,3,33.12,51.33,6,3
671,672,2024-01-26,3,30,14,419.16,649.74,28,14
672,673,2024-01-26,3,29,6,87.12,135.06,12,6
673,674,2024-01-26,3,10,6,381.18,590.82,12,6
674,675,2024-01-26,3,8,6,279.3,432.9,12,6
675,648,2024-01-29,1,12,6,351.66,545.1,30,6
676,676,2024-01-29,1,4,7,547.26,848.26,28,7
677,677,2024-01-29,1,8,7,325.85,505.05,28,7
678,678,2024-01-29,1,21,16,342.08,530.24,64,16
679,679,2024-01-29,1,23,15,1200.45,1860.75,60,15
680,680,2024-01-29,1,26,14,778.82,1207.22,56,14
681,681,2024-01-29,1,13,13,951.6,1474.98,52,13
682,682,2024-01-29,1,23,6,480.18,744.3,24,6
683,683,2024-01-29,1,7,15,848.85,1315.65,60,15
684,684,2024-01-29,1,13,6,439.2,680.76,24,6
685,685,2024-01-29,1,32,10,105.6,163.7,40,10
686,686,2024-01-29,1,30,18,538.92,835.38,72,18
687,687,2024-01-29,1,20,14,819.0,1269.38,56,14
688,688,2024-01-29,1,20,3,175.5,272.01,12,3
689,689,2024-01-29,2,3,10,338.9,525.3,40,10
690,690,2024-01-29,2,11,19,1015.17,1573.58,76,19
691,691,2024-01-29,2,14,3,180.03,279.06,12,3
692,692,2024-01-29,2,26,15,834.45,1293.45,60,15
693,693,2024-01-29,2,7,22,1244.98,1929.62,88,22
694,694,2024-01-29,2,9,13,132.86,205.92,52,13
695,695,2024-01-29,2,22,14,262.5,406.84,56,14
696,696,2024-01-29,2,16,13,289.77,449.15,52,13
697,698,2024-01-29,2,26,9,500.67,776.07,36,9
698,699,2024-01-29,2,32,9,95.04,147.33,36,9
699,700,2024-01-29,3,27,14,1101.94,1708.0,56,14
700,701,2024-01-29,3,8,13,605.15,937.95,52,13
701,702,2024-01-29,3,21,10,213.8,331.4,40,10
702,703,2024-01-29,3,26,21,1168.23,1810.83,84,21
703,704,2024-01-29,3,24,5,405.65,628.75,20,5
704,705,2024-01-29,3,1,8,618.64,958.88,32,8
705,706,2024-01-29,3,15,10,462.1,716.3,40,10
706,707,2024-01-29,3,8,22,1024.1,1587.3,88,22
707,708,2024-01-29,3,24,17,1379.21,2137.75,68,17
708,709,2024-01-29,3,24,8,649.04,1006.0,32,8
709,710,2024-01-29,3,22,18,337.5,523.08,72,18
710,711,2024-01-29,3,15,15,693.15,1074.45,60,15
711,712,2024-01-30,1,21,3,64.14,99.42,12,0
712,713,2024-01-30,1,17,22,1627.56,2522.74,88,0
713,714,2024-01-30,1,12,7,410.27,635.95,28,0
714,715,2024-01-30,1,22,5,93.75,145.3,20,0
715,716,2024-01-30,1,32,16,168.96,261.92,64,16
716,717,2024-01-30,1,13,9,658.8,1021.14,36,0
717,718,2024-01-30,1,6,4,44.16,68.44,16,0
718,719,2024-01-30,1,7,12,679.08,1052.52,48,0
719,720,2024-01-30,1,9,19,194.18,300.96,76,19
720,721,2024-01-30,1,23,22,1760.66,2729.1,88,0
721,722,2024-01-30,1,20,19,1111.5,1722.73,76,19
722,723,2024-01-30,1,29,20,290.4,450.2,80,20
723,724,2024-01-30,1,27,9,708.39,1098.0,36,0
724,725,2024-01-30,1,16,17,378.93,587.35,68,0
725,726,2024-01-30,2,9,17,173.74,269.28,68,0
726,727,2024-01-30,2,22,21,393.75,610.26,84,21
727,728,2024-01-30,2,26,10,556.3,862.3,40,0
728,729,2024-01-30,2,11,3,160.29,248.46,12,3
729,730,2024-01-30,2,30,13,389.22,603.33,52,13
730,731,2024-01-30,2,7,10,565.9,877.1,40,0
731,732,2024-01-30,2,15,18,831.78,1289.34,72,0
732,733,2024-01-30,2,30,11,329.34,510.51,44,11
733,734,2024-01-30,2,19,11,150.04,232.54,44,0
734,735,2024-01-30,2,13,6,439.2,680.76,24,6
735,736,2024-01-30,2,26,21,1168.23,1810.83,84,0
736,737,2024-01-30,2,26,7,389.41,603.61,28,0
737,738,2024-01-30,3,24,11,892.43,1383.25,44,0
738,739,2024-01-30,3,28,8,80.88,125.36,32,0
739,740,2024-01-30,3,31,7,150.15,232.75,28,0
740,741,2024-01-30,3,23,7,560.21,868.35,28,0
741,742,2024-01-30,3,14,14,840.14,1302.28,56,0
742,743,2024-01-30,3,6,8,88.32,136.88,32,0
743,744,2024-01-30,3,11,9,480.87,745.38,36,0
744,745,2024-01-30,3,8,12,558.6,865.8,48,0
745,746,2024-01-30,3,11,15,801.45,1242.3,60,0
746,747,2024-01-30,3,12,19,1113.59,1726.15,76,0
747,748,2024-01-31,1,23,12,960.36,1488.6,24,12
748,749,2024-01-31,1,20,19,1111.5,1722.73,38,19
749,750,2024-01-31,1,32,16,168.96,261.92,32,16
750,751,2024-01-31,1,17,10,739.8,1146.7,20,10
751,752,2024-01-31,1,27,4,314.84,488.0,8,4
752,753,2024-01-31,1,6,8,88.32,136.88,16,8
753,754,2024-01-31,1,28,18,181.98,282.06,36,18
754,755,2024-01-31,1,6,18,198.72,307.98,36,18
755,756,2024-01-31,1,2,9,529.2,820.26,18,9
756,757,2024-01-31,1,25,15,196.5,304.5,30,15
757,758,2024-01-31,1,25,4,52.4,81.2,8,4
758,759,2024-01-31,1,7,17,962.03,1491.07,34,17
759,760,2024-01-31,2,31,15,321.75,498.75,30,15
760,761,2024-01-31,2,21,18,384.84,596.52,36,18
761,762,2024-01-31,2,11,22,1175.46,1822.04,44,22
762,763,2024-01-31,2,5,22,123.64,191.62,44,22
763,764,2024-01-31,2,31,13,278.85,432.25,26,13
764,765,2024-01-31,2,3,18,610.02,945.54,36,18
765,766,2024-01-31,2,14,3,180.03,279.06,6,3
766,767,2024-01-31,2,8,22,1024.1,1587.3,44,22
767,769,2024-01-31,2,30,11,329.34,510.51,22,11
768,770,2024-01-31,2,10,19,1207.07,1870.93,38,19
769,771,2024-01-31,2,8,8,372.4,577.2,16,8
770,772,2024-01-31,2,30,16,479.04,742.56,32,16
771,773,2024-01-31,2,21,6,128.28,198.84,12,6
772,774,2024-01-31,2,18,4,186.92,289.72,8,4
773,775,2024-01-31,3,2,14,823.2,1275.96,28,14
774,776,2024-01-31,3,17,21,1553.58,2408.07,42,21
775,777,2024-01-31,3,3,20,677.8,1050.6,40,20
776,778,2024-01-31,3,25,19,248.9,385.7,38,19
777,779,2024-01-31,3,27,15,1180.65,1830.0,30,15
778,780,2024-01-31,3,19,20,272.8,422.8,40,20
779,781,2024-01-31,3,8,11,512.05,793.65,22,11
780,782,2024-01-31,3,30,15,449.1,696.15,30,15
781,783,2024-01-31,3,29,9,130.68,202.59,18,9
782,784,2024-01-31,3,19,11,150.04,232.54,22,11
783,785,2024-01-31,3,27,13,1023.23,1586.0,26,13
784,786,2024-01-31,3,30,9,269.46,417.69,18,9
785,787,2024-02-01,1,32,6,63.36,98.22,12,6
786,788,2024-02-01,1,10,11,698.83,1083.17,22,11
787,789,2024-02-01,1,14,12,720.12,1116.24,24,12
788,790,2024-02-01,1,20,16,936.0,1450.72,32,16
789,791,2024-02-01,1,30,20,598.8,928.2,40,20
790,792,2024-02-01,1,12,14,820.54,1271.9,28,14
791,793,2024-02-01,1,16,16,356.64,552.8,32,16
792,794,2024-02-01,1,15,6,277.26,429.78,12,6
793,795,2024-02-01,1,27,7,550.97,854.0,14,7
794,796,2024-02-01,1,31,5,107.25,166.25,10,5
795,797,2024-02-01,1,32,20,211.2,327.4,40,20
796,798,2024-02-01,2,13,3,219.6,340.38,6,3
797,799,2024-02-01,2,18,3,140.19,217.29,6,3
798,800,2024-02-01,2,10,13,825.89,1280.11,26,13
799,801,2024-02-01,2,6,7,77.28,119.77,14,7
800,802,2024-02-01,2,12,8,468.88,726.8,16,8
801,803,2024-02-01,2,16,14,312.06,483.7,28,14
802,804,2024-02-01,2,11,9,480.87,745.38,18,9
803,805,2024-02-01,2,13,3,219.6,340.38,6,3
804,806,2024-02-01,2,3,19,643.91,998.07,38,19
805,807,2024-02-01,2,8,12,558.6,865.8,24,12
806,808,2024-02-01,2,14,16,960.16,1488.32,32,16
807,809,2024-02-01,2,23,8,640.24,992.4,16,8
808,810,2024-02-01,2,13,18,1317.6,2042.28,36,18
809,811,2024-02-01,2,22,11,206.25,319.66,22,11
810,812,2024-02-01,2,19,18,245.52,380.52,36,18
811,813,2024-02-01,3,16,16,356.64,552.8,32,16
812,814,2024-02-01,3,14,15,900.15,1395.3,30,15
813,815,2024-02-01,3,23,16,1280.48,1984.8,32,16
814,816,2024-02-01,3,16,4,89.16,138.2,8,4
815,817,2024-02-01,3,2,5,294.0,455.7,10,5
816,818,2024-02-01,3,21,4,85.52,132.56,8,4
817,819,2024-02-01,3,5,5,28.1,43.55,10,5
818,820,2024-02-01,3,14,15,900.15,1395.3,30,15
819,821,2024-02-01,3,2,20,1176.0,1822.8,40,20
820,822,2024-02-01,3,26,7,389.41,603.61,14,7
821,823,2024-02-01,3,20,15,877.5,1360.05,30,15
822,824,2024-02-02,1,28,18,181.98,282.06,36,18
823,825,2024-02-02,1,9,4,40.88,63.36,8,4
824,826,2024-02-02,1,21,4,85.52,132.56,8,4
825,827,2024-02-02,1,3,16,542.24,840.48,32,16
826,828,2024-02-02,1,15,16,739.36,1146.08,32,16
827,829,2024-02-02,1,24,19,1541.47,2389.25,38,19
828,830,2024-02-02,1,16,13,289.77,449.15,26,13
829,831,2024-02-02,1,19,9,122.76,190.26,18,9
830,832,2024-02-02,1,7,4,226.36,350.84,8,4
831,833,2024-02-02,1,3,8,271.12,420.24,16,8
832,834,2024-02-02,1,18,18,841.14,1303.74,36,18
833,440,2024-02-02,2,24,8,649.04,1006.0,136,0
834,542,2024-02-02,2,24,10,811.3,1257.5,140,0
835,582,2024-02-02,2,24,15,1216.95,1886.25,165,0
836,659,2024-02-02,2,24,16,1298.08,2012.0,144,0
837,697,2024-02-02,2,24,21,1703.73,2640.75,168,0
838,768,2024-02-02,2,24,11,892.43,1383.25,44,0
839,835,2024-02-02,2,5,5,28.1,43.55,10,5
840,836,2024-02-02,2,9,20,204.4,316.8,40,20
841,837,2024-02-02,2,8,3,139.65,216.45,6,3
842,838,2024-02-02,2,1,5,386.65,599.3,10,5
843,839,2024-02-02,2,24,18,1460.34,2263.5,36,18
844,840,2024-02-02,2,29,15,217.8,337.65,30,15
845,841,2024-02-02,2,3,20,677.8,1050.6,40,20
846,842,2024-02-02,2,30,19,568.86,881.79,38,19
847,843,2024-02-02,2,8,5,232.75,360.75,10,5
848,850,2024-02-02,3,32,7,73.92,114.59,14,7
849,851,2024-02-02,3,20,18,1053.0,1632.06,36,18
850,852,2024-02-02,3,19,14,190.96,295.96,28,14
851,853,2024-02-02,3,27,17,1338.07,2074.0,34,17
852,854,2024-02-02,3,12,11,644.71,999.35,22,11
853,855,2024-02-02,3,26,6,333.78,517.38,12,6
854,856,2024-02-02,3,23,15,1200.45,1860.75,30,15
855,857,2024-02-02,3,12,7,410.27,635.95,14,7
856,858,2024-02-02,3,11,21,1122.03,1739.22,42,21
857,859,2024-02-02,3,24,3,243.39,377.25,6,3
858,860,2024-02-02,3,21,15,320.7,497.1,30,15
859,861,2024-02-02,3,6,21,231.84,359.31,42,21
860,862,2024-02-05,1,19,12,163.68,253.68,48,12
861,863,2024-02-05,1,7,8,452.72,701.68,32,8
862,864,2024-02-05,1,6,3,33.12,51.33,12,3
863,865,2024-02-05,1,25,3,39.3,60.9,12,3
864,866,2024-02-05,1,21,21,448.98,695.94,84,21
865,867,2024-02-05,1,30,5,149.7,232.05,20,5
866,868,2024-02-05,1,16,11,245.19,380.05,44,11
867,869,2024-02-05,1,4,13,1016.34,1575.34,52,13
868,870,2024-02-05,1,26,18,1001.34,1552.14,72,18
869,871,2024-02-05,1,1,12,927.96,1438.32,48,12
870,872,2024-02-05,1,20,4,234.0,362.68,16,4
871,873,2024-02-05,1,31,4,85.8,133.0,16,4
872,843,2024-02-05,2,8,2,93.1,144.3,10,2
873,844,2024-02-05,2,22,10,187.5,290.6,50,10
874,845,2024-02-05,2,27,2,157.42,244.0,10,2
875,845,2024-02-05,2,27,3,236.13,366.0,15,3
876,846,2024-02-05,2,8,12,558.6,865.8,60,12
877,847,2024-02-05,2,15,8,369.68,573.04,40,8
878,848,2024-02-05,2,15,11,508.31,787.93,55,11
879,849,2024-02-05,2,5,20,112.4,174.2,100,20
880,874,2024-02-05,2,5,11,61.82,95.81,44,11
881,875,2024-02-05,2,12,5,293.05,454.25,20,5
882,876,2024-02-05,2,25,12,157.2,243.6,48,12
883,877,2024-02-05,2,23,5,400.15,620.25,20,5
884,878,2024-02-05,2,6,5,55.2,85.55,20,5
885,879,2024-02-05,2,10,15,952.95,1477.05,60,15
886,880,2024-02-05,2,29,21,304.92,472.71,84,21
887,881,2024-02-05,2,26,7,389.41,603.61,28,7
888,882,2024-02-05,2,29,11,159.72,247.61,44,11
889,883,2024-02-05,2,29,19,275.88,427.69,76,19
890,884,2024-02-05,2,7,5,282.95,438.55,20,5
891,885,2024-02-05,2,20,19,1111.5,1722.73,76,19
892,887,2024-02-05,3,28,9,90.99,141.03,36,9
893,888,2024-02-05,3,12,5,293.05,454.25,20,5
894,889,2024-02-05,3,15,6,277.26,429.78,24,6
895,890,2024-02-05,3,32,16,168.96,261.92,64,16
896,891,2024-02-05,3,25,5,65.5,101.5,20,5
897,892,2024-02-05,3,3,22,745.58,1155.66,88,22
898,893,2024-02-05,3,27,9,708.39,1098.0,36,9
899,894,2024-02-05,3,28,11,111.21,172.37,44,11
900,895,2024-02-05,3,5,20,112.4,174.2,80,20
901,896,2024-02-05,3,14,12,720.12,1116.24,48,12
902,897,2024-02-05,3,23,21,1680.63,2605.05,84,21
903,898,2024-02-05,3,3,11,372.79,577.83,44,11
904,899,2024-02-06,1,29,15,217.8,337.65,60,0
905,900,2024-02-06,1,8,15,698.25,1082.25,60,0
906,901,2024-02-06,1,13,22,1610.4,2496.12,88,22
907,902,2024-02-06,1,1,22,1701.26,2636.92,88,0
908,903,2024-02-06,1,7,19,1075.21,1666.49,76,0
909,904,2024-02-06,1,21,8,171.04,265.12,32,8
910,905,2024-02-06,1,2,11,646.8,1002.54,44,0
911,906,2024-02-06,1,5,6,33.72,52.26,24,0
912,907,2024-02-06,1,28,4,40.44,62.68,16,4
913,908,2024-02-06,1,27,17,1338.07,2074.0,68,0
914,909,2024-02-06,1,28,7,70.77,109.69,28,7
915,910,2024-02-06,1,25,14,183.4,284.2,56,0
916,911,2024-02-06,1,13,16,1171.2,1815.36,64,0
917,912,2024-02-06,1,9,8,81.76,126.72,32,0
918,885,2024-02-06,2,20,3,175.5,272.01,15,0
919,886,2024-02-06,2,19,8,109.12,169.12,40,8
920,913,2024-02-06,2,27,21,1652.91,2562.0,84,0
921,914,2024-02-06,2,32,9,95.04,147.33,36,0
922,915,2024-02-06,2,5,6,33.72,52.26,24,6
923,916,2024-02-06,2,13,19,1390.8,2155.74,76,0
924,917,2024-02-06,2,32,13,137.28,212.81,52,0
925,918,2024-02-06,2,13,6,439.2,680.76,24,0
926,919,2024-02-06,2,22,10,187.5,290.6,40,0
927,920,2024-02-06,2,10,20,1270.6,1969.4,80,20
928,921,2024-02-06,2,7,10,565.9,877.1,40,0
929,922,2024-02-06,2,7,13,735.67,1140.23,52,0
930,923,2024-02-06,2,20,5,292.5,453.35,20,0
931,924,2024-02-06,2,4,14,1094.52,1696.52,56,0
932,925,2024-02-06,2,8,9,418.95,649.35,36,9
933,926,2024-02-06,2,31,10,214.5,332.5,40,0
934,927,2024-02-06,3,22,14,262.5,406.84,56,0
935,928,2024-02-06,3,6,14,154.56,239.54,56,0
936,929,2024-02-06,3,32,18,190.08,294.66,72,0
937,930,2024-02-06,3,5,18,101.16,156.78,72,0
938,931,2024-02-06,3,9,8,81.76,126.72,32,0
939,932,2024-02-06,3,29,6,87.12,135.06,24,6
940,933,2024-02-06,3,10,3,190.59,295.41,12,3
941,934,2024-02-06,3,18,18,841.14,1303.74,72,0
942,935,2024-02-06,3,32,7,73.92,114.59,28,0
943,936,2024-02-06,3,8,12,558.6,865.8,48,0
